"First Object";"Second Object";"Similarity Value";"First Object Data";"Second Object Data"
"cd.[7540]";"cd.[8823]";"0.6521738767623901";"";""
"cd.[101462]";"cd.[109714]";"-1.0";"";""
"cd.[101462]";"cd.[109608]";"0.44999998807907104";"";""
"cd.[101462]";"cd.[104145]";"-1.0";"";""
"cd.[109608]";"cd.[109714]";"0.7083333730697632";"";""
"cd.[104145]";"cd.[109714]";"0.1666666865348816";"";""
"cd.[104145]";"cd.[109608]";"-1.0";"";""
"cd.[7920]";"cd.[8494]";"0.75";"";""
"cd.[6382]";"cd.[7920]";"0.75";"";""
"cd.[6382]";"cd.[8494]";"1.0";"";""
"cd.[7794]";"cd.[8890]";"0.75";"";""
"cd.[8890]";"cd.[9063]";"1.0";"";""
"cd.[6802]";"cd.[8890]";"1.0";"";""
"cd.[7794]";"cd.[9063]";"0.75";"";""
"cd.[6802]";"cd.[7794]";"0.75";"";""
"cd.[6802]";"cd.[9063]";"1.0";"";""
"cd.[9348]";"cd.[9485]";"1.0";"";""
"cd.[5477]";"cd.[9076]";"0.9333333373069763";"";""
"cd.[5477]";"cd.[8368]";"0.8666666746139526";"";""
"cd.[8368]";"cd.[9076]";"0.9333333373069763";"";""
"cd.[5664]";"cd.[8717]";"1.0";"";""
"cd.[8370]";"cd.[9876]";"1.0";"";""
"cd.[4419]";"cd.[7644]";"0.9375";"";""
"cd.[102361]";"cd.[103634]";"0.9032257795333862";"";""
"cd.[11531]";"cd.[3134]";"1.0";"";""
"cd.[3134]";"cd.[6210]";"1.0";"";""
"cd.[11531]";"cd.[6210]";"1.0";"";""
"cd.[5731]";"cd.[8779]";"1.0";"";""
"cd.[7123]";"cd.[9038]";"0.8421052694320679";"";""
"cd.[7980]";"cd.[9790]";"0.9523809552192688";"";""
"cd.[7604]";"cd.[9790]";"0.8571428656578064";"";""
"cd.[7604]";"cd.[7980]";"0.9047619104385376";"";""
"cd.[7161]";"cd.[8131]";"1.0";"";""
"cd.[2813]";"cd.[3155]";"1.0";"";""
"cd.[7061]";"cd.[7469]";"1.0";"";""
"cd.[5835]";"cd.[9278]";"1.0";"";""
"cd.[5921]";"cd.[8423]";"1.0";"";""
"cd.[5988]";"cd.[8859]";"1.0";"";""
"cd.[6358]";"cd.[9694]";"1.0";"";""
"cd.[5780]";"cd.[5782]";"1.0";"";""
"cd.[5010]";"cd.[5205]";"0.9166666865348816";"";""
"cd.[7094]";"cd.[9189]";"1.0";"";""
"cd.[2139]";"cd.[3296]";"0.8421052694320679";"";""
"cd.[2440]";"cd.[5443]";"1.0";"";""
"cd.[2781]";"cd.[9669]";"1.0";"";""
"cd.[4508]";"cd.[9662]";"1.0";"";""
"cd.[5025]";"cd.[9863]";"0.8999999761581421";"";""
"cd.[105016]";"cd.[107434]";"1.0";"";""
"cd.[8114]";"cd.[8659]";"1.0";"";""
"cd.[103832]";"cd.[109732]";"0.75";"";""
"cd.[102349]";"cd.[109732]";"0.36000001430511475";"";""
"cd.[102349]";"cd.[103832]";"-1.0";"";""
"cd.[4297]";"cd.[4306]";"1.0";"";""
"cd.[4297]";"cd.[8636]";"1.0";"";""
"cd.[4306]";"cd.[8636]";"1.0";"";""
"cd.[1838]";"cd.[7934]";"0.523809552192688";"";""
"cd.[8274]";"cd.[8805]";"1.0";"";""
"cd.[8630]";"cd.[8805]";"0.6969696879386902";"";""
"cd.[8274]";"cd.[8630]";"0.6969696879386902";"";""
"cd.[2807]";"cd.[7064]";"1.0";"";""
"cd.[6316]";"cd.[7311]";"1.0";"";""
"cd.[4490]";"cd.[7121]";"1.0";"";""
"cd.[7363]";"cd.[8118]";"0.9090908765792847";"";""
"cd.[6922]";"cd.[9161]";"0.800000011920929";"";""
"cd.[9614]";"cd.[9678]";"1.0";"";""
"cd.[5830]";"cd.[8888]";"0.6415094137191772";"";""
"cd.[3159]";"cd.[9969]";"0.9791666865348816";"";""
"cd.[3678]";"cd.[4266]";"1.0";"";""
"cd.[4266]";"cd.[6690]";"1.0";"";""
"cd.[3678]";"cd.[6690]";"1.0";"";""
"cd.[8919]";"cd.[9083]";"1.0";"";""
"cd.[7859]";"cd.[9798]";"0.9230769276618958";"";""
"cd.[6354]";"cd.[8424]";"0.9333333373069763";"";""
"cd.[7037]";"cd.[7237]";"0.9117646813392639";"";""
"cd.[11530]";"cd.[5099]";"1.0";"";""
"cd.[8260]";"cd.[8445]";"0.8500000238418579";"";""
"cd.[109053]";"cd.[109245]";"1.0";"";""
"cd.[6944]";"cd.[7731]";"0.9285714030265808";"";""
"cd.[7731]";"cd.[9868]";"0.8571428656578064";"";""
"cd.[6944]";"cd.[9868]";"0.9285714030265808";"";""
"cd.[10361]";"cd.[6761]";"0.6666666269302368";"";""
"cd.[5426]";"cd.[6761]";"0.6666666269302368";"";""
"cd.[6761]";"cd.[7869]";"0.6666666269302368";"";""
"cd.[10361]";"cd.[5426]";"1.0";"";""
"cd.[10361]";"cd.[7869]";"1.0";"";""
"cd.[5426]";"cd.[7869]";"1.0";"";""
"cd.[104789]";"cd.[105642]";"0.11764705181121826";"";""
"cd.[5324]";"cd.[7847]";"1.0";"";""
"cd.[10301]";"cd.[6246]";"0.8571428656578064";"";""
"cd.[101515]";"cd.[101521]";"0.3500000238418579";"";""
"cd.[4178]";"cd.[7199]";"1.0";"";""
"cd.[5371]";"cd.[5959]";"0.08333331346511841";"";""
"cd.[5238]";"cd.[8297]";"0.8846153616905212";"";""
"cd.[6663]";"cd.[6665]";"1.0";"";""
"cd.[8301]";"cd.[9114]";"0.5";"";""
"cd.[3395]";"cd.[4563]";"-1.0";"";""
"cd.[3395]";"cd.[5122]";"1.0";"";""
"cd.[4563]";"cd.[5122]";"0.3095238208770752";"";""
"cd.[6756]";"cd.[8537]";"0.9285714030265808";"";""
"cd.[4895]";"cd.[9209]";"0.8571428656578064";"";""
"cd.[10652]";"cd.[9640]";"1.0";"";""
"cd.[4588]";"cd.[4774]";"0.25";"";""
"cd.[7192]";"cd.[7778]";"1.0";"";""
"cd.[5912]";"cd.[8949]";"1.0";"";""
"cd.[109532]";"cd.[109725]";"0.8888888955116272";"";""
"cd.[7918]";"cd.[9172]";"1.0";"";""
"cd.[10449]";"cd.[6162]";"1.0";"";""
"cd.[109495]";"cd.[109674]";"0.5";"";""
"cd.[2571]";"cd.[9019]";"1.0";"";""
"cd.[3931]";"cd.[5754]";"1.0";"";""
"cd.[6568]";"cd.[9557]";"1.0";"";""
"cd.[3757]";"cd.[6377]";"0.8421052694320679";"";""
"cd.[4384]";"cd.[5657]";"1.0";"";""
"cd.[2427]";"cd.[8640]";"0.9473684430122375";"";""
"cd.[7622]";"cd.[8349]";"0.8235294222831726";"";""
"cd.[2252]";"cd.[4733]";"1.0";"";""
"cd.[7008]";"cd.[8831]";"1.0";"";""
"cd.[4586]";"cd.[7633]";"0.9090908765792847";"";""
"cd.[100810]";"cd.[105094]";"1.0";"";""
"cd.[10240]";"cd.[7367]";"1.0";"";""
"cd.[3192]";"cd.[7923]";"1.0";"";""
"cd.[4395]";"cd.[8725]";"0.9333333373069763";"";""
"cd.[6948]";"cd.[7365]";"0.9047619104385376";"";""
"cd.[10312]";"cd.[9807]";"1.0";"";""
"cd.[7350]";"cd.[8473]";"1.0";"";""
"cd.[11423]";"cd.[11538]";"0.9599999785423279";"";""
"cd.[7288]";"cd.[7483]";"1.0";"";""
"cd.[10938]";"cd.[11125]";"1.0";"";""
"cd.[2366]";"cd.[2367]";"0.8999999761581421";"";""
"cd.[6925]";"cd.[6926]";"1.0";"";""
"cd.[6506]";"cd.[6952]";"0.7599999904632568";"";""
"cd.[7201]";"cd.[8536]";"1.0";"";""
"cd.[109296]";"cd.[109299]";"0.8510638475418091";"";""
"cd.[6102]";"cd.[9115]";"1.0";"";""
"cd.[7525]";"cd.[8995]";"0.8999999761581421";"";""
"cd.[9333]";"cd.[9450]";"1.0";"";""
"cd.[6771]";"cd.[8507]";"1.0";"";""
"cd.[8609]";"cd.[9130]";"1.0";"";""
"cd.[4843]";"cd.[8794]";"0.8666666746139526";"";""
"cd.[7346]";"cd.[7719]";"1.0";"";""
"cd.[4851]";"cd.[7708]";"1.0";"";""
"cd.[5185]";"cd.[7072]";"0.0";"";""
"cd.[10119]";"cd.[7664]";"0.875";"";""
"cd.[10320]";"cd.[7581]";"0.8666666746139526";"";""
"cd.[7898]";"cd.[8422]";"0.07142859697341919";"";""
"cd.[1884]";"cd.[9542]";"0.90625";"";""
"cd.[6272]";"cd.[7460]";"1.0";"";""
"cd.[8043]";"cd.[8234]";"1.0";"";""
"cd.[11150]";"cd.[8901]";"1.0";"";""
"cd.[9421]";"cd.[9489]";"0.8999999761581421";"";""
"cd.[9327]";"cd.[9412]";"1.0";"";""
"cd.[6740]";"cd.[9193]";"1.0";"";""
"cd.[10000]";"cd.[8664]";"0.7777777910232544";"";""
"cd.[7361]";"cd.[7750]";"1.0";"";""
"cd.[8265]";"cd.[9149]";"1.0";"";""
"cd.[6992]";"cd.[7802]";"1.0";"";""
"cd.[8311]";"cd.[8312]";"1.0";"";""
"cd.[8344]";"cd.[9229]";"1.0";"";""
"cd.[4358]";"cd.[6398]";"0.4285714030265808";"";""
"cd.[8364]";"cd.[8526]";"1.0";"";""
"cd.[2823]";"cd.[4684]";"0.8333333134651184";"";""
"cd.[6919]";"cd.[8060]";"1.0";"";""
"cd.[3539]";"cd.[4190]";"0.9375";"";""
"cd.[4348]";"cd.[7170]";"1.0";"";""
"cd.[8668]";"cd.[8843]";"1.0";"";""
"cd.[3356]";"cd.[6955]";"1.0";"";""
"cd.[3792]";"cd.[8891]";"0.8333333134651184";"";""
"cd.[4145]";"cd.[4886]";"1.0";"";""
"cd.[103350]";"cd.[104042]";"0.8421052694320679";"";""
"cd.[4184]";"cd.[6950]";"0.8888888955116272";"";""
"cd.[3529]";"cd.[4114]";"0.9523809552192688";"";""
"cd.[5776]";"cd.[9008]";"0.12000000476837158";"";""
"cd.[3383]";"cd.[6969]";"0.9642857313156128";"";""
"cd.[2406]";"cd.[7291]";"1.0";"";""
"cd.[1818]";"cd.[7075]";"0.75";"";""
"cd.[4292]";"cd.[8795]";"1.0";"";""
"cd.[2577]";"cd.[2581]";"0.9333333373069763";"";""
"cd.[4481]";"cd.[6716]";"1.0";"";""
"cd.[2771]";"cd.[5458]";"1.0";"";""
"cd.[100170]";"cd.[100358]";"0.8666666746139526";"";""
"cd.[10293]";"cd.[7599]";"0.7692307829856873";"";""
"cd.[100198]";"cd.[106489]";"1.0";"";""
"cd.[5204]";"cd.[7514]";"1.0";"";""
"cd.[10253]";"cd.[10368]";"1.0";"";""
"cd.[11006]";"cd.[11008]";"1.0";"";""
"cd.[4108]";"cd.[7977]";"1.0";"";""
"cd.[4676]";"cd.[8097]";"0.529411792755127";"";""
"cd.[105723]";"cd.[107973]";"0.13793104887008667";"";""
"cd.[9713]";"cd.[9738]";"1.0";"";""
"cd.[11455]";"cd.[5289]";"0.692307710647583";"";""
"cd.[10061]";"cd.[3517]";"1.0";"";""
"cd.[7134]";"cd.[9695]";"1.0";"";""
"cd.[10785]";"cd.[10833]";"0.8999999761581421";"";""
"cd.[5542]";"cd.[6695]";"1.0";"";""
"cd.[5394]";"cd.[5418]";"1.0";"";""
"cd.[4613]";"cd.[6116]";"1.0";"";""
"cd.[8778]";"cd.[9060]";"1.0";"";""
"cd.[2890]";"cd.[2891]";"1.0";"";""
"cd.[2619]";"cd.[6174]";"1.0";"";""
"cd.[10107]";"cd.[7341]";"1.0";"";""
"cd.[2188]";"cd.[8063]";"1.0";"";""
"cd.[2026]";"cd.[4601]";"1.0";"";""
"cd.[7404]";"cd.[7405]";"1.0";"";""
"cd.[2317]";"cd.[4988]";"0.9090908765792847";"";""
"cd.[2957]";"cd.[3106]";"1.0";"";""
"cd.[9588]";"cd.[9811]";"0.875";"";""
"cd.[4709]";"cd.[4710]";"0.9333333373069763";"";""
"cd.[7344]";"cd.[8291]";"0.875";"";""
"cd.[6547]";"cd.[6741]";"0.800000011920929";"";""
"cd.[5574]";"cd.[7562]";"0.125";"";""
