"First Object";"Second Object";"Similarity Value";"First Object Data";"Second Object Data"
"cd.[102960]";"cd.[105032]";"0.6216216087341309";"";""
"cd.[9348]";"cd.[9485]";"1.0";"";""
"cd.[5477]";"cd.[9076]";"1.0";"";""
"cd.[5477]";"cd.[8368]";"1.0";"";""
"cd.[8368]";"cd.[9076]";"1.0";"";""
"cd.[5664]";"cd.[8717]";"1.0";"";""
"cd.[103878]";"cd.[109649]";"0.6086956560611725";"";""
"cd.[101624]";"cd.[109637]";"-1.0";"";""
"cd.[100893]";"cd.[109637]";"0.6304347813129425";"";""
"cd.[101107]";"cd.[109637]";"-1.0";"";""
"cd.[100893]";"cd.[101624]";"0.6136363744735718";"";""
"cd.[101107]";"cd.[101624]";"0.6136363744735718";"";""
"cd.[100893]";"cd.[101107]";"-1.0";"";""
"cd.[104610]";"cd.[105320]";"0.6160714328289032";"";""
"cd.[4419]";"cd.[7644]";"1.0";"";""
"cd.[4520]";"cd.[6174]";"0.6538461446762085";"";""
"cd.[2619]";"cd.[4520]";"0.6538461446762085";"";""
"cd.[2619]";"cd.[6174]";"0.9375";"";""
"cd.[102361]";"cd.[103634]";"0.9516128897666931";"";""
"cd.[5731]";"cd.[8779]";"1.0";"";""
"cd.[7123]";"cd.[9038]";"1.0";"";""
"cd.[105617]";"cd.[107999]";"0.6153846085071564";"";""
"cd.[7980]";"cd.[9790]";"0.96875";"";""
"cd.[7604]";"cd.[9790]";"0.9375";"";""
"cd.[7604]";"cd.[7980]";"0.96875";"";""
"cd.[7161]";"cd.[8131]";"1.0";"";""
"cd.[2813]";"cd.[3155]";"0.9761904776096344";"";""
"cd.[4384]";"cd.[5657]";"1.0";"";""
"cd.[4384]";"cd.[5681]";"0.7407407462596893";"";""
"cd.[5657]";"cd.[5681]";"0.7407407462596893";"";""
"cd.[7061]";"cd.[7469]";"1.0";"";""
"cd.[107597]";"cd.[107618]";"0.6060605943202972";"";""
"cd.[5835]";"cd.[9278]";"1.0";"";""
"cd.[6620]";"cd.[7622]";"0.8333333134651184";"";""
"cd.[7622]";"cd.[8349]";"0.9642857015132904";"";""
"cd.[6620]";"cd.[8349]";"0.8095238208770752";"";""
"cd.[5921]";"cd.[8423]";"1.0";"";""
"cd.[103170]";"cd.[103181]";"0.625";"";""
"cd.[100331]";"cd.[103181]";"-1.0";"";""
"cd.[100785]";"cd.[103181]";"0.625";"";""
"cd.[103181]";"cd.[106212]";"-1.0";"";""
"cd.[100331]";"cd.[103170]";"-1.0";"";""
"cd.[100785]";"cd.[103170]";"0.625";"";""
"cd.[103170]";"cd.[106212]";"0.6136363744735718";"";""
"cd.[100331]";"cd.[100785]";"0.6111111044883728";"";""
"cd.[100331]";"cd.[106212]";"-1.0";"";""
"cd.[100785]";"cd.[106212]";"0.6111111044883728";"";""
"cd.[5988]";"cd.[8859]";"1.0";"";""
"cd.[6358]";"cd.[9694]";"0.9615384638309479";"";""
"cd.[5010]";"cd.[5205]";"0.9210526347160339";"";""
"cd.[2440]";"cd.[5443]";"1.0";"";""
"cd.[2781]";"cd.[9669]";"1.0";"";""
"cd.[4508]";"cd.[9662]";"1.0";"";""
"cd.[5025]";"cd.[9863]";"0.875";"";""
"cd.[8114]";"cd.[8659]";"1.0";"";""
"cd.[4601]";"cd.[8410]";"0.6363636255264282";"";""
"cd.[4297]";"cd.[4306]";"1.0";"";""
"cd.[4297]";"cd.[8636]";"1.0";"";""
"cd.[4306]";"cd.[8636]";"1.0";"";""
"cd.[7199]";"cd.[8683]";"0.7195121943950653";"";""
"cd.[4178]";"cd.[7199]";"1.0";"";""
"cd.[4178]";"cd.[8683]";"0.7195121943950653";"";""
"cd.[103356]";"cd.[108369]";"0.6296296417713165";"";""
"cd.[101830]";"cd.[108369]";"0.6097561120986938";"";""
"cd.[103691]";"cd.[108369]";"-1.0";"";""
"cd.[107477]";"cd.[108369]";"-1.0";"";""
"cd.[101830]";"cd.[103356]";"-1.0";"";""
"cd.[103356]";"cd.[103691]";"-1.0";"";""
"cd.[103356]";"cd.[107477]";"-1.0";"";""
"cd.[101830]";"cd.[103691]";"0.6341463327407837";"";""
"cd.[101830]";"cd.[107477]";"-1.0";"";""
"cd.[103691]";"cd.[107477]";"0.6153846085071564";"";""
"cd.[101164]";"cd.[102760]";"0.6363636255264282";"";""
"cd.[102760]";"cd.[103339]";"0.6052631437778473";"";""
"cd.[101164]";"cd.[103339]";"-1.0";"";""
"cd.[102838]";"cd.[103772]";"0.6111111044883728";"";""
"cd.[1838]";"cd.[7934]";"1.0";"";""
"cd.[104719]";"cd.[106516]";"0.6111111044883728";"";""
"cd.[109081]";"cd.[109197]";"0.7155172526836395";"";""
"cd.[8274]";"cd.[8805]";"1.0";"";""
"cd.[8630]";"cd.[8805]";"0.8148148059844971";"";""
"cd.[8274]";"cd.[8630]";"0.8148148059844971";"";""
"cd.[2807]";"cd.[7064]";"1.0";"";""
"cd.[102611]";"cd.[106749]";"0.6666666567325592";"";""
"cd.[6316]";"cd.[7311]";"1.0";"";""
"cd.[4490]";"cd.[7121]";"0.6666666567325592";"";""
"cd.[7363]";"cd.[8118]";"1.0";"";""
"cd.[6922]";"cd.[9161]";"0.9090909063816071";"";""
"cd.[9614]";"cd.[9678]";"1.0";"";""
"cd.[5830]";"cd.[8888]";"0.6333333253860474";"";""
"cd.[3159]";"cd.[9969]";"1.0";"";""
"cd.[3678]";"cd.[4266]";"1.0";"";""
"cd.[4266]";"cd.[6690]";"1.0";"";""
"cd.[3678]";"cd.[6690]";"1.0";"";""
"cd.[105799]";"cd.[107472]";"1.0";"";""
"cd.[103645]";"cd.[105876]";"0.6538461446762085";"";""
"cd.[108841]";"cd.[109058]";"0.6304347813129425";"";""
"cd.[8919]";"cd.[9083]";"1.0";"";""
"cd.[7859]";"cd.[9798]";"1.0";"";""
"cd.[108746]";"cd.[109003]";"0.6282051205635071";"";""
"cd.[7037]";"cd.[7237]";"0.9651162624359131";"";""
"cd.[4676]";"cd.[5746]";"0.75";"";""
"cd.[108752]";"cd.[109347]";"0.6041666567325592";"";""
"cd.[102617]";"cd.[109429]";"-1.0";"";""
"cd.[109420]";"cd.[109429]";"0.6290322542190552";"";""
"cd.[102617]";"cd.[109420]";"0.6048386991024017";"";""
"cd.[11530]";"cd.[5099]";"1.0";"";""
"cd.[109199]";"cd.[109365]";"0.6911764740943909";"";""
"cd.[104862]";"cd.[106582]";"-1.0";"";""
"cd.[100701]";"cd.[106582]";"0.6041666567325592";"";""
"cd.[106582]";"cd.[108239]";"0.6354166567325592";"";""
"cd.[106582]";"cd.[107811]";"-1.0";"";""
"cd.[104389]";"cd.[106582]";"0.6041666567325592";"";""
"cd.[100701]";"cd.[104862]";"0.6153846085071564";"";""
"cd.[104862]";"cd.[108239]";"-1.0";"";""
"cd.[104862]";"cd.[107811]";"-1.0";"";""
"cd.[104389]";"cd.[104862]";"-1.0";"";""
"cd.[100701]";"cd.[108239]";"-1.0";"";""
"cd.[100701]";"cd.[107811]";"-1.0";"";""
"cd.[100701]";"cd.[104389]";"-1.0";"";""
"cd.[107811]";"cd.[108239]";"0.6052631437778473";"";""
"cd.[104389]";"cd.[108239]";"-1.0";"";""
"cd.[104389]";"cd.[107811]";"-1.0";"";""
"cd.[108380]";"cd.[108482]";"0.625";"";""
"cd.[104512]";"cd.[109129]";"0.6129032373428345";"";""
"cd.[8260]";"cd.[8445]";"0.90625";"";""
"cd.[101925]";"cd.[104169]";"0.6142857074737549";"";""
"cd.[6944]";"cd.[7731]";"0.9000000059604645";"";""
"cd.[7731]";"cd.[9868]";"-1.0";"";""
"cd.[6944]";"cd.[9868]";"1.0";"";""
"cd.[10361]";"cd.[6761]";"0.8499999940395355";"";""
"cd.[5426]";"cd.[6761]";"0.8499999940395355";"";""
"cd.[6761]";"cd.[7869]";"0.8499999940395355";"";""
"cd.[10361]";"cd.[5426]";"1.0";"";""
"cd.[10361]";"cd.[7869]";"1.0";"";""
"cd.[5426]";"cd.[7869]";"1.0";"";""
"cd.[5324]";"cd.[7847]";"1.0";"";""
"cd.[10301]";"cd.[6246]";"1.0";"";""
"cd.[103804]";"cd.[104425]";"0.6071428656578064";"";""
"cd.[5371]";"cd.[5959]";"0.9722222089767456";"";""
"cd.[5238]";"cd.[8297]";"1.0";"";""
"cd.[6663]";"cd.[6665]";"0.9545454382896423";"";""
"cd.[8301]";"cd.[9114]";"0.675000011920929";"";""
"cd.[6756]";"cd.[8537]";"1.0";"";""
"cd.[4895]";"cd.[9209]";"1.0";"";""
"cd.[10652]";"cd.[9640]";"1.0";"";""
"cd.[4588]";"cd.[4774]";"0.8333333134651184";"";""
"cd.[5912]";"cd.[8949]";"1.0";"";""
"cd.[100655]";"cd.[107814]";"0.625";"";""
"cd.[103155]";"cd.[106396]";"0.6166666746139526";"";""
"cd.[7918]";"cd.[9172]";"1.0";"";""
"cd.[10449]";"cd.[6162]";"1.0";"";""
"cd.[2571]";"cd.[9019]";"1.0";"";""
"cd.[3931]";"cd.[5754]";"1.0";"";""
"cd.[6568]";"cd.[9557]";"1.0";"";""
"cd.[6737]";"cd.[7722]";"1.0";"";""
"cd.[3757]";"cd.[6377]";"0.9000000059604645";"";""
"cd.[2427]";"cd.[8640]";"0.96875";"";""
"cd.[102116]";"cd.[104281]";"0.6274509727954865";"";""
"cd.[102401]";"cd.[102567]";"0.6041666567325592";"";""
"cd.[105618]";"cd.[106271]";"0.6304347813129425";"";""
"cd.[7008]";"cd.[8831]";"1.0";"";""
"cd.[100001]";"cd.[100010]";"0.7211538553237915";"";""
"cd.[101243]";"cd.[101298]";"0.6153846085071564";"";""
"cd.[100810]";"cd.[105094]";"0.6071428656578064";"";""
"cd.[107340]";"cd.[107990]";"0.6153846085071564";"";""
"cd.[10240]";"cd.[7367]";"0.9666666686534882";"";""
"cd.[100466]";"cd.[108786]";"0.6029411852359772";"";""
"cd.[106868]";"cd.[108869]";"0.6120689511299133";"";""
"cd.[3192]";"cd.[7923]";"0.949999988079071";"";""
"cd.[4395]";"cd.[8725]";"0.9444444477558136";"";""
"cd.[6948]";"cd.[7365]";"1.0";"";""
"cd.[7350]";"cd.[8473]";"1.0";"";""
"cd.[11423]";"cd.[11538]";"1.0";"";""
"cd.[7288]";"cd.[7483]";"1.0";"";""
"cd.[10938]";"cd.[11125]";"1.0";"";""
"cd.[104620]";"cd.[108430]";"0.6041666567325592";"";""
"cd.[2366]";"cd.[2367]";"0.8666666746139526";"";""
"cd.[6925]";"cd.[6926]";"1.0";"";""
"cd.[6506]";"cd.[6952]";"0.9047619104385376";"";""
"cd.[105179]";"cd.[107116]";"0.6282051205635071";"";""
"cd.[7201]";"cd.[8536]";"1.0";"";""
"cd.[109296]";"cd.[109299]";"0.9245283007621765";"";""
"cd.[102835]";"cd.[105958]";"0.6296296417713165";"";""
"cd.[108059]";"cd.[108956]";"0.6162790656089783";"";""
"cd.[6102]";"cd.[9115]";"1.0";"";""
"cd.[7525]";"cd.[8995]";"0.8125";"";""
"cd.[6771]";"cd.[8507]";"1.0";"";""
"cd.[8609]";"cd.[9130]";"1.0";"";""
"cd.[4843]";"cd.[8794]";"1.0";"";""
"cd.[7346]";"cd.[7719]";"1.0";"";""
"cd.[4851]";"cd.[7708]";"1.0";"";""
"cd.[105779]";"cd.[107049]";"0.6034482717514038";"";""
"cd.[5185]";"cd.[7072]";"1.0";"";""
"cd.[106206]";"cd.[107125]";"0.6052631437778473";"";""
"cd.[103853]";"cd.[107581]";"0.6200000047683716";"";""
"cd.[108771]";"cd.[108962]";"0.6285714209079742";"";""
"cd.[108797]";"cd.[108932]";"0.6083333194255829";"";""
"cd.[10320]";"cd.[7581]";"0.9600000083446503";"";""
"cd.[7898]";"cd.[8422]";"1.0";"";""
"cd.[105590]";"cd.[109716]";"0.6184210479259491";"";""
"cd.[104734]";"cd.[105358]";"0.6176470518112183";"";""
"cd.[105358]";"cd.[105700]";"-1.0";"";""
"cd.[104734]";"cd.[105700]";"0.6176470518112183";"";""
"cd.[6272]";"cd.[7460]";"1.0";"";""
"cd.[104495]";"cd.[106383]";"0.6346153914928436";"";""
"cd.[105374]";"cd.[107336]";"0.6060605943202972";"";""
"cd.[8043]";"cd.[8234]";"1.0";"";""
"cd.[109274]";"cd.[109278]";"0.7333333194255829";"";""
"cd.[11150]";"cd.[8901]";"1.0";"";""
"cd.[9421]";"cd.[9489]";"1.0";"";""
"cd.[101457]";"cd.[108188]";"0.625";"";""
"cd.[9327]";"cd.[9412]";"1.0";"";""
"cd.[6740]";"cd.[9193]";"1.0";"";""
"cd.[10000]";"cd.[8664]";"0.9375";"";""
"cd.[103719]";"cd.[107550]";"0.6071428656578064";"";""
"cd.[7361]";"cd.[7750]";"1.0";"";""
"cd.[8265]";"cd.[9149]";"1.0";"";""
"cd.[6992]";"cd.[7802]";"0.8666666746139526";"";""
"cd.[8311]";"cd.[8312]";"1.0";"";""
"cd.[109476]";"cd.[109545]";"0.6231884062290192";"";""
"cd.[8344]";"cd.[9229]";"1.0";"";""
"cd.[4358]";"cd.[6398]";"0.738095223903656";"";""
"cd.[8364]";"cd.[8526]";"0.9642857015132904";"";""
"cd.[2823]";"cd.[4684]";"0.9210526347160339";"";""
"cd.[6919]";"cd.[8060]";"1.0";"";""
"cd.[3539]";"cd.[4190]";"1.0";"";""
"cd.[4348]";"cd.[7170]";"0.9130434691905975";"";""
"cd.[8668]";"cd.[8843]";"1.0";"";""
"cd.[106028]";"cd.[106211]";"0.6500000059604645";"";""
"cd.[3356]";"cd.[6955]";"1.0";"";""
"cd.[102881]";"cd.[108491]";"0.6216216087341309";"";""
"cd.[3792]";"cd.[8891]";"0.9000000059604645";"";""
"cd.[4145]";"cd.[4886]";"1.0";"";""
"cd.[4184]";"cd.[6950]";"0.875";"";""
"cd.[3529]";"cd.[4114]";"1.0";"";""
"cd.[5776]";"cd.[9008]";"1.0";"";""
"cd.[101983]";"cd.[108733]";"0.7071428596973419";"";""
"cd.[3383]";"cd.[6969]";"0.9000000059604645";"";""
"cd.[2406]";"cd.[7291]";"1.0";"";""
"cd.[100960]";"cd.[103952]";"0.625";"";""
"cd.[1818]";"cd.[7075]";"0.875";"";""
"cd.[103731]";"cd.[104112]";"0.625";"";""
"cd.[102446]";"cd.[103731]";"0.6060605943202972";"";""
"cd.[102446]";"cd.[104112]";"-1.0";"";""
"cd.[4292]";"cd.[8795]";"1.0";"";""
"cd.[102542]";"cd.[103492]";"0.6372548937797546";"";""
"cd.[102424]";"cd.[107480]";"0.6458333432674408";"";""
"cd.[105538]";"cd.[105923]";"-1.0";"";""
"cd.[105701]";"cd.[105923]";"0.6212121248245239";"";""
"cd.[105538]";"cd.[105701]";"0.6060605943202972";"";""
"cd.[2577]";"cd.[2581]";"1.0";"";""
"cd.[4481]";"cd.[6716]";"1.0";"";""
"cd.[104321]";"cd.[109639]";"0.6666666567325592";"";""
"cd.[102118]";"cd.[108875]";"0.625";"";""
"cd.[100170]";"cd.[100358]";"0.9666666686534882";"";""
"cd.[10293]";"cd.[7599]";"0.8181818127632141";"";""
"cd.[100198]";"cd.[106489]";"1.0";"";""
"cd.[10253]";"cd.[10368]";"1.0";"";""
"cd.[109241]";"cd.[109438]";"0.7872340381145477";"";""
"cd.[103548]";"cd.[104072]";"0.6176470518112183";"";""
"cd.[100732]";"cd.[103846]";"0.6111111044883728";"";""
"cd.[104823]";"cd.[108894]";"0.6203703582286835";"";""
"cd.[102826]";"cd.[105175]";"0.6184210479259491";"";""
"cd.[105723]";"cd.[107973]";"1.0";"";""
"cd.[9713]";"cd.[9738]";"1.0";"";""
"cd.[11455]";"cd.[5289]";"0.8823529481887817";"";""
"cd.[10061]";"cd.[3517]";"0.9722222089767456";"";""
"cd.[7134]";"cd.[9695]";"1.0";"";""
"cd.[10578]";"cd.[10628]";"0.8333333134651184";"";""
"cd.[10578]";"cd.[109189]";"0.7037037014961243";"";""
"cd.[10628]";"cd.[109189]";"0.6052631437778473";"";""
"cd.[102394]";"cd.[109139]";"-1.0";"";""
"cd.[102390]";"cd.[109139]";"0.6034482717514038";"";""
"cd.[102390]";"cd.[102394]";"0.625";"";""
"cd.[101377]";"cd.[101414]";"0.6122449040412903";"";""
"cd.[5394]";"cd.[5418]";"1.0";"";""
"cd.[102193]";"cd.[105236]";"0.6500000059604645";"";""
"cd.[4613]";"cd.[6116]";"0.97826087474823";"";""
"cd.[8778]";"cd.[9060]";"1.0";"";""
"cd.[100240]";"cd.[100452]";"0.6162790656089783";"";""
"cd.[10107]";"cd.[7341]";"1.0";"";""
"cd.[2188]";"cd.[8063]";"1.0";"";""
"cd.[4563]";"cd.[5122]";"0.8333333134651184";"";""
"cd.[103278]";"cd.[107044]";"0.6071428656578064";"";""
"cd.[10983]";"cd.[11174]";"0.8636363744735718";"";""
"cd.[108908]";"cd.[109258]";"0.6333333253860474";"";""
"cd.[7404]";"cd.[7405]";"1.0";"";""
"cd.[2317]";"cd.[4988]";"0.9000000059604645";"";""
"cd.[2957]";"cd.[3106]";"1.0";"";""
"cd.[106421]";"cd.[109222]";"0.6060605943202972";"";""
"cd.[101931]";"cd.[105268]";"0.6346153914928436";"";""
"cd.[9588]";"cd.[9811]";"1.0";"";""
"cd.[4709]";"cd.[4710]";"0.6875";"";""
"cd.[7344]";"cd.[8291]";"0.8947368264198303";"";""
"cd.[6547]";"cd.[6741]";"0.9642857015132904";"";""
"cd.[5574]";"cd.[7562]";"0.925000011920929";"";""
