"First Object";"Second Object";"Similarity Value";"First Object Data";"Second Object Data"
"cd.[6802]";"cd.[8890]";"0.9130434989929199";"";""
"cd.[7794]";"cd.[9063]";"0.9130434989929199";"";""
"cd.[6802]";"cd.[7794]";"0.9130434989929199";"";""
"cd.[6802]";"cd.[9063]";"1.0";"";""
"cd.[6798]";"cd.[9068]";"1.0";"";""
"cd.[9348]";"cd.[9485]";"1.0";"";""
"cd.[5477]";"cd.[9076]";"1.0";"";""
"cd.[5477]";"cd.[8368]";"1.0";"";""
"cd.[8368]";"cd.[9076]";"1.0";"";""
"cd.[5664]";"cd.[8717]";"1.0";"";""
"cd.[8370]";"cd.[9876]";"0.9473684430122375";"";""
"cd.[4419]";"cd.[7644]";"1.0";"";""
"cd.[102361]";"cd.[103634]";"0.9032257795333862";"";""
"cd.[11531]";"cd.[3134]";"0.9473684430122375";"";""
"cd.[3134]";"cd.[6210]";"0.9473684430122375";"";""
"cd.[11531]";"cd.[6210]";"1.0";"";""
"cd.[5731]";"cd.[8779]";"1.0";"";""
"cd.[7123]";"cd.[9038]";"1.0";"";""
"cd.[7980]";"cd.[9790]";"0.9411764740943909";"";""
"cd.[7604]";"cd.[9790]";"0.8823529481887817";"";""
"cd.[7604]";"cd.[7980]";"0.9411764740943909";"";""
"cd.[7161]";"cd.[8131]";"1.0";"";""
"cd.[2813]";"cd.[3155]";"1.0";"";""
"cd.[7061]";"cd.[7469]";"1.0";"";""
"cd.[5835]";"cd.[9278]";"0.35555553436279297";"";""
"cd.[5921]";"cd.[8423]";"1.0";"";""
"cd.[5988]";"cd.[8859]";"1.0";"";""
"cd.[6358]";"cd.[9694]";"1.0";"";""
"cd.[5780]";"cd.[5782]";"1.0";"";""
"cd.[5010]";"cd.[5205]";"0.8333333134651184";"";""
"cd.[7094]";"cd.[9189]";"0.9411764740943909";"";""
"cd.[2139]";"cd.[3296]";"0.8823529481887817";"";""
"cd.[2440]";"cd.[5443]";"0.9411764740943909";"";""
"cd.[2781]";"cd.[9669]";"1.0";"";""
"cd.[4508]";"cd.[9662]";"1.0";"";""
"cd.[5025]";"cd.[9863]";"1.0";"";""
"cd.[8114]";"cd.[8659]";"1.0";"";""
"cd.[4297]";"cd.[4306]";"1.0";"";""
"cd.[4297]";"cd.[8636]";"1.0";"";""
"cd.[4306]";"cd.[8636]";"1.0";"";""
"cd.[1838]";"cd.[7934]";"1.0";"";""
"cd.[2807]";"cd.[7064]";"1.0";"";""
"cd.[6316]";"cd.[7311]";"1.0";"";""
"cd.[7363]";"cd.[8118]";"1.0";"";""
"cd.[6922]";"cd.[9161]";"1.0";"";""
"cd.[9614]";"cd.[9678]";"1.0";"";""
"cd.[3159]";"cd.[9969]";"0.5352112650871277";"";""
"cd.[3678]";"cd.[4266]";"1.0";"";""
"cd.[4266]";"cd.[6690]";"1.0";"";""
"cd.[3678]";"cd.[6690]";"1.0";"";""
"cd.[8919]";"cd.[9083]";"1.0";"";""
"cd.[7859]";"cd.[9798]";"1.0";"";""
"cd.[6354]";"cd.[8424]";"0.7142857313156128";"";""
"cd.[7037]";"cd.[7237]";"1.0";"";""
"cd.[11530]";"cd.[5099]";"1.0";"";""
"cd.[8274]";"cd.[8805]";"1.0";"";""
"cd.[8260]";"cd.[8445]";"0.800000011920929";"";""
"cd.[6944]";"cd.[7731]";"0.8666666746139526";"";""
"cd.[7731]";"cd.[9868]";"0.800000011920929";"";""
"cd.[6944]";"cd.[9868]";"0.9333333373069763";"";""
"cd.[10361]";"cd.[6761]";"0.75";"";""
"cd.[5426]";"cd.[6761]";"0.75";"";""
"cd.[6761]";"cd.[7869]";"0.6666666269302368";"";""
"cd.[10361]";"cd.[5426]";"1.0";"";""
"cd.[10361]";"cd.[7869]";"0.6000000238418579";"";""
"cd.[5426]";"cd.[7869]";"0.6000000238418579";"";""
"cd.[5324]";"cd.[7847]";"1.0";"";""
"cd.[10301]";"cd.[6246]";"0.9166666865348816";"";""
"cd.[4178]";"cd.[7199]";"1.0";"";""
"cd.[5238]";"cd.[8297]";"1.0";"";""
"cd.[6663]";"cd.[6665]";"0.9473684430122375";"";""
"cd.[3395]";"cd.[5122]";"1.0";"";""
"cd.[6756]";"cd.[8537]";"1.0";"";""
"cd.[4895]";"cd.[9209]";"1.0";"";""
"cd.[10652]";"cd.[9640]";"1.0";"";""
"cd.[4588]";"cd.[4774]";"0.8888888955116272";"";""
"cd.[7192]";"cd.[7778]";"1.0";"";""
"cd.[5912]";"cd.[8949]";"1.0";"";""
"cd.[7918]";"cd.[9172]";"1.0";"";""
"cd.[10449]";"cd.[6162]";"0.7142857313156128";"";""
"cd.[2571]";"cd.[9019]";"1.0";"";""
"cd.[3931]";"cd.[5754]";"1.0";"";""
"cd.[6568]";"cd.[9557]";"1.0";"";""
"cd.[3757]";"cd.[6377]";"0.875";"";""
"cd.[2427]";"cd.[8640]";"1.0";"";""
"cd.[7622]";"cd.[8349]";"0.9375";"";""
"cd.[2252]";"cd.[4733]";"1.0";"";""
"cd.[7008]";"cd.[8831]";"1.0";"";""
"cd.[4586]";"cd.[7633]";"0.9583333134651184";"";""
"cd.[10240]";"cd.[7367]";"1.0";"";""
"cd.[3192]";"cd.[7923]";"1.0";"";""
"cd.[4395]";"cd.[8725]";"0.9166666865348816";"";""
"cd.[6948]";"cd.[7365]";"1.0";"";""
"cd.[10312]";"cd.[9807]";"1.0";"";""
"cd.[7350]";"cd.[8473]";"1.0";"";""
"cd.[11423]";"cd.[11538]";"1.0";"";""
"cd.[7288]";"cd.[7483]";"1.0";"";""
"cd.[10938]";"cd.[11125]";"1.0";"";""
"cd.[6925]";"cd.[6926]";"0.970588207244873";"";""
"cd.[6506]";"cd.[6952]";"0.8333333134651184";"";""
"cd.[6102]";"cd.[9115]";"1.0";"";""
"cd.[7525]";"cd.[8995]";"0.9090908765792847";"";""
"cd.[9333]";"cd.[9450]";"1.0";"";""
"cd.[6771]";"cd.[8507]";"1.0";"";""
"cd.[8609]";"cd.[9130]";"1.0";"";""
"cd.[4843]";"cd.[8794]";"1.0";"";""
"cd.[7346]";"cd.[7719]";"1.0";"";""
"cd.[4851]";"cd.[7708]";"1.0";"";""
"cd.[5185]";"cd.[7072]";"1.0";"";""
"cd.[10119]";"cd.[7664]";"0.9090908765792847";"";""
"cd.[10320]";"cd.[7581]";"0.8636363744735718";"";""
"cd.[1884]";"cd.[9542]";"0.8636363744735718";"";""
"cd.[6272]";"cd.[7460]";"1.0";"";""
"cd.[8043]";"cd.[8234]";"1.0";"";""
"cd.[11150]";"cd.[8901]";"1.0";"";""
"cd.[9421]";"cd.[9489]";"1.0";"";""
"cd.[9327]";"cd.[9412]";"0.949999988079071";"";""
"cd.[6740]";"cd.[9193]";"1.0";"";""
"cd.[10000]";"cd.[8664]";"0.8260869383811951";"";""
"cd.[7361]";"cd.[7750]";"0.0";"";""
"cd.[8265]";"cd.[9149]";"0.875";"";""
"cd.[6992]";"cd.[7802]";"0.6315789222717285";"";""
"cd.[8311]";"cd.[8312]";"1.0";"";""
"cd.[8344]";"cd.[9229]";"0.8500000238418579";"";""
"cd.[8364]";"cd.[8526]";"1.0";"";""
"cd.[2823]";"cd.[4684]";"0.8888888955116272";"";""
"cd.[6919]";"cd.[8060]";"1.0";"";""
"cd.[3539]";"cd.[4190]";"1.0";"";""
"cd.[4348]";"cd.[7170]";"1.0";"";""
"cd.[8668]";"cd.[8843]";"1.0";"";""
"cd.[3356]";"cd.[6955]";"0.800000011920929";"";""
"cd.[3792]";"cd.[8891]";"0.7777777910232544";"";""
"cd.[4145]";"cd.[4886]";"1.0";"";""
"cd.[4184]";"cd.[6950]";"0.8125";"";""
"cd.[3529]";"cd.[4114]";"1.0";"";""
"cd.[3383]";"cd.[6969]";"1.0";"";""
"cd.[2406]";"cd.[7291]";"1.0";"";""
"cd.[1818]";"cd.[7075]";"0.7222222089767456";"";""
"cd.[4292]";"cd.[8795]";"1.0";"";""
"cd.[2577]";"cd.[2581]";"1.0";"";""
"cd.[4481]";"cd.[6716]";"1.0";"";""
"cd.[2771]";"cd.[5458]";"1.0";"";""
"cd.[100170]";"cd.[100358]";"0.6000000238418579";"";""
"cd.[10293]";"cd.[7599]";"0.9285714030265808";"";""
"cd.[100198]";"cd.[106489]";"1.0";"";""
"cd.[5204]";"cd.[7514]";"1.0";"";""
"cd.[10253]";"cd.[10368]";"0.9166666865348816";"";""
"cd.[11006]";"cd.[11008]";"1.0";"";""
"cd.[4108]";"cd.[7977]";"0.7096774578094482";"";""
"cd.[9713]";"cd.[9738]";"1.0";"";""
"cd.[11455]";"cd.[5289]";"0.5";"";""
"cd.[10061]";"cd.[3517]";"0.8666666746139526";"";""
"cd.[7134]";"cd.[9695]";"1.0";"";""
"cd.[5542]";"cd.[6695]";"1.0";"";""
"cd.[5394]";"cd.[5418]";"1.0";"";""
"cd.[4613]";"cd.[6116]";"1.0";"";""
"cd.[8778]";"cd.[9060]";"1.0";"";""
"cd.[2890]";"cd.[2891]";"1.0";"";""
"cd.[2619]";"cd.[6174]";"1.0";"";""
"cd.[10107]";"cd.[7341]";"1.0";"";""
"cd.[2188]";"cd.[8063]";"0.8823529481887817";"";""
"cd.[2026]";"cd.[4601]";"1.0";"";""
"cd.[7404]";"cd.[7405]";"1.0";"";""
"cd.[2317]";"cd.[4988]";"1.0";"";""
"cd.[2957]";"cd.[3106]";"1.0";"";""
"cd.[9588]";"cd.[9811]";"0.8333333134651184";"";""
"cd.[109608]";"cd.[109714]";"0.8064516186714172";"";""
"cd.[4709]";"cd.[4710]";"1.0";"";""
"cd.[7344]";"cd.[8291]";"0.625";"";""
"cd.[6547]";"cd.[6741]";"0.8461538553237915";"";""
