id;elemento1;elemento2;title;artist;track01;track02;track03;duplicata
37;4441;8151;1.0;1.0;0.8846153616905212;0.7272727489471436;0.8333333134651184;true
38;3670;4441;1.0;1.0;0.8695652484893799;0.875;0.800000011920929;true
39;3670;8151;1.0;1.0;0.7692307829856873;0.6363636255264282;0.6666666269302368;true
40;7515;8151;1.0;1.0;0.8846153616905212;0.7272727489471436;0.7777777910232544;true
41;3670;7515;1.0;1.0;0.8695652484893799;0.875;0.8666666746139526;true
42;4179;4732;1.0;1.0;0.8888888955116272;0.800000011920929;0.5;true
43;4179;4911;1.0;1.0;0.8888888955116272;0.800000011920929;0.5;true
44;2366;2367;0.8755555152893066;1.0;0.7333333492279053;0.8999999761581421;0.8999999761581421;true
45;6314;8464;1.0;1.0;0.8947368264198303;0.782608687877655;0.9032257795333862;true
46;7525;8995;1.0;1.0;0.625;0.8999999761581421;0.8571428656578064;true
47;7540;8823;1.0;1.0;0.8461538553237915;0.6521738767623901;0.7200000286102295;true
48;6382;7920;1.0;1.0;1.0;0.75;1.0;true
49;7794;8890;1.0;1.0;0.9696969985961914;0.75;1.0;true
50;7794;9063;0.9333333373069763;1.0;0.9142857193946838;0.75;0.9166666865348816;true
51;6802;7794;0.9333333373069763;1.0;0.9142857193946838;0.75;0.9166666865348816;true
52;10000;8664;1.0;1.0;0.875;0.7777777910232544;0.8285714387893677;true
53;5025;9863;0.8857142925262451;1.0;0.75;0.8999999761581421;0.8888888955116272;true
54;2823;4684;1.0;1.0;0.8421052694320679;0.8333333134651184;0.8947368264198303;true
55;3792;8891;0.9166666865348816;1.0;0.800000011920929;0.8333333134651184;0.7692307829856873;true
56;6922;9161;1.0;1.0;0.8181818127632141;0.800000011920929;0.7142857313156128;true
57;3383;6969;0.9333333373069763;1.0;0.800000011920929;0.9642857313156128;0.9333333373069763;true
58;103398;107056;1.0;0.0;0.7777777910232544;0.875;0.8333333134651184;false
59;11455;5289;1.0;1.0;0.7647058963775635;0.692307710647583;0.4285714030265808;true
60;7344;8291;1.0;1.0;0.7894736528396606;0.875;0.800000011920929;true
61;6547;6741;1.0;1.0;0.9285714030265808;0.800000011920929;0.8571428656578064;true
62;7622;8349;1.0;1.0;0.9285714030265808;0.8235294222831726;0.9545454382896423;true
63;104097;109733;0.9833333492279053;0.5555555820465088;1.0;0.8461538553237915;0.95652174949646;false
64;7288;7483;1.0;1.0;1.0;1.0;1.0;true
65;108408;108563;1.0;0.4444444477558136;1.0;1.0;0.8591549396514893;false
66;6102;9115;1.0;1.0;1.0;1.0;0.9523809552192688;true
67;5664;8717;1.0;1.0;1.0;1.0;1.0;true
68;101564;108252;1.0;0.5555555820465088;1.0;0.9285714030265808;1.0;false
69;9327;9412;1.0;1.0;1.0;1.0;0.6499999761581421;true
70;3086;3215;1.0;0.694444477558136;1.0;1.0;1.0;true
71;8306;8663;1.0;0.6666666865348816;1.0;1.0;1.0;true
72;10314;2427;0.949999988079071;0.7777778506278992;0.9375;0.9473684430122375;1.0;true
73;10314;8640;1.0;0.7777778506278992;1.0;1.0;1.0;true
74;4108;7977;0.9222221970558167;1.0;1.0;1.0;1.0;true
75;6382;8494;0.9555556178092957;1.0;1.0;1.0;1.0;true
76;3096;3123;0.9555556178092957;0.694444477558136;1.0;1.0;0.96875;true
77;10449;6162;1.0;1.0;1.0;1.0;1.0;true
78;102666;105709;1.0;0.5555555820465088;0.9411764740943909;0.95652174949646;0.9583333134651184;false
79;100717;104310;1.0;0.0;0.699999988079071;0.800000011920929;0.8333333134651184;false
80;100856;107734;1.0;0.0;0.9090908765792847;0.7857142686843872;0.5833333730697632;false
81;100856;105349;1.0;0.0;0.8181818127632141;0.7857142686843872;0.75;false
82;100558;100856;1.0;0.0;0.5454545021057129;0.8571428656578064;0.75;false
83;105349;107734;1.0;0.0;0.9090908765792847;0.8181818127632141;0.699999988079071;false
84;100558;107734;1.0;0.0;0.5454545021057129;0.7142857313156128;0.699999988079071;false
85;100558;105349;1.0;0.0;0.6000000238418579;0.7142857313156128;1.0;false
86;7920;8494;0.9555556178092957;1.0;1.0;0.75;1.0;true
87;5010;5205;1.0;0.9444444179534912;0.8421052694320679;0.9166666865348816;0.8125;true
88;109732;109743;1.0;0.0;0.8999999761581421;0.800000011920929;0.2666666507720947;false
89;4184;6950;0.9750000238418579;1.0;0.75;0.8888888955116272;0.3333333134651184;true
90;100054;103056;1.0;0.0;0.6666666269302368;0.8666666746139526;0.4117646813392639;false
91;102987;107521;1.0;0.0;0.6666666269302368;0.75;0.4166666865348816;false
92;4124;7722;0.5;1.0;1.0;1.0;1.0;true
93;4124;6737;0.5;1.0;1.0;1.0;0.9411764740943909;true
94;10361;5426;0.9111111164093018;1.0;1.0;1.0;1.0;true
95;10361;7869;0.9111111164093018;1.0;1.0;1.0;0.9285714030265808;true
96;6811;7429;0.8333333730697632;1.0;0.9130434989929199;1.0;1.0;true
97;11423;11538;0.7250000238418579;1.0;1.0;0.9599999785423279;1.0;true
98;102670;104343;1.0;0.0;1.0;1.0;0.949999988079071;false
99;6413;7975;0.8666666746139526;1.0;1.0;1.0;0.9285714030265808;true
100;8364;8526;1.0;1.0;0.9285714030265808;1.0;1.0;true
101;6919;8060;0.8999999761581421;1.0;1.0;1.0;1.0;true
102;6354;8424;0.3799999952316284;1.0;1.0;0.9333333373069763;1.0;true
103;2771;5458;1.0;1.0;0.9583333134651184;1.0;1.0;true
104;5542;6695;0.8333333730697632;1.0;0.9166666865348816;1.0;1.0;true
105;2188;8063;0.9599999785423279;1.0;1.0;1.0;1.0;true
