elemento1;elemento2;title;authors;venue;year
181560;journals/sigmod/RamamrithamS97;0.5263158082962036;0.5047619342803955;0.722649872303009;0.875
262769;journals/sigmod/RamamrithamS97;0.9605263471603394;0.5428571701049805;0.722649872303009;1.0
253342;journals/sigmod/RamamrithamS97;0.5308642387390137;0.5023255944252014;0.5527864098548889;1.0
245903;journals/sigmod/RamamrithamS97;0.5523256063461304;0.5040650367736816;0.722649872303009;0.875
234902;journals/sigmod/DAndreaJ96;0.9492753744125366;0.5;0.722649872303009;1.0
615230;conf/vldb/KemperK94;0.5147058963775635;1.0;0.6783662438392639;0.875
672977;conf/vldb/KemperK94;1.0;1.0;0.4576738476753235;1.0
601871;conf/sigmod/AbadiCCCCEGHMRSSTXYZ03;0.5137931108474731;0.504273533821106;0.5196155309677124;0.875
507358;conf/sigmod/AbadiCCCCEGHMRSSTXYZ03;0.5050251483917236;0.504273533821106;0.5196155309677124;0.875
565131;conf/sigmod/AbadiCCCCEGHMRSSTXYZ03;0.510869562625885;0.502136766910553;0.5196155309677124;0.875
565127;conf/sigmod/AbadiCCCCEGHMRSSTXYZ03;0.5055147409439087;0.504273533821106;0.5196155309677124;0.875
640994;conf/sigmod/AbadiCCCCEGHMRSSTXYZ03;0.604651153087616;0.5064102411270142;0.5196155309677124;1.0
641004;conf/sigmod/AbadiCCCCEGHMRSSTXYZ03;0.5105262994766235;0.502136766910553;0.5196155309677124;1.0
641271;conf/sigmod/AbadiCCCCEGHMRSSTXYZ03;0.5289855003356934;0.5106837749481201;0.6512570977210999;0.875
640995;conf/sigmod/AbadiCCCCEGHMRSSTXYZ03;0.5270270109176636;0.5213675498962402;0.5196155309677124;1.0
764221;conf/sigmod/AbadiCCCCEGHMRSSTXYZ03;0.5449438095092773;0.5064102411270142;0.6512570977210999;0.875
762473;conf/sigmod/AbadiCCCCEGHMRSSTXYZ03;0.5220588445663452;0.5128204822540283;0.5527864098548889;1.0
765505;conf/sigmod/AbadiCCCCEGHMRSSTXYZ03;0.5320000052452087;0.504273533821106;0.6512570977210999;0.875
765224;conf/sigmod/AbadiCCCCEGHMRSSTXYZ03;0.5227272510528564;0.5128204822540283;0.6512570977210999;0.875
672180;conf/sigmod/AbadiCCCCEGHMRSSTXYZ03;0.5384615659713745;0.5299144983291626;0.45227742195129395;0.875
872842;conf/sigmod/AbadiCCCCEGHMRSSTXYZ03;0.516853928565979;0.5235042572021484;0.6127016544342041;1.0
872837;conf/sigmod/AbadiCCCCEGHMRSSTXYZ03;0.5145630836486816;0.5064102411270142;0.6127016544342041;1.0
872855;conf/sigmod/AbadiCCCCEGHMRSSTXYZ03;0.9358974099159241;0.5811965465545654;0.6127016544342041;1.0
872804;conf/sigmod/AbadiCCCCEGHMRSSTXYZ03;0.5161290168762207;0.5064102411270142;0.6127016544342041;1.0
777000;conf/sigmod/AbadiCCCCEGHMRSSTXYZ03;0.531531572341919;0.5341880321502686;0.5196155309677124;1.0
872774;conf/sigmod/AbadiCCCCEGHMRSSTXYZ03;0.5362318754196167;0.5085470080375671;0.6127016544342041;1.0
767153;conf/sigmod/AbadiCCCCEGHMRSSTXYZ03;0.5132743120193481;0.5128204822540283;0.6512570977210999;0.875
776989;conf/sigmod/AbadiCCCCEGHMRSSTXYZ03;0.5273972749710083;0.5085470080375671;0.5196155309677124;1.0
959086;conf/sigmod/AbadiCCCCEGHMRSSTXYZ03;0.5176470279693604;0.5064102411270142;0.5196155309677124;1.0
959080;conf/sigmod/AbadiCCCCEGHMRSSTXYZ03;0.517241358757019;0.5085470080375671;0.5196155309677124;1.0
959079;conf/sigmod/AbadiCCCCEGHMRSSTXYZ03;0.5097087621688843;0.5085470080375671;0.5196155309677124;1.0
959083;conf/sigmod/AbadiCCCCEGHMRSSTXYZ03;0.5102040767669678;0.5128204822540283;0.5196155309677124;1.0
959081;conf/sigmod/AbadiCCCCEGHMRSSTXYZ03;0.5118110179901123;0.502136766910553;0.5196155309677124;1.0
872878;conf/sigmod/AbadiCCCCEGHMRSSTXYZ03;0.7307692170143127;0.504273533821106;0.6127016544342041;1.0
950485;conf/sigmod/AbadiCCCCEGHMRSSTXYZ03;0.5476190447807312;0.5726495981216431;0.6512570977210999;1.0
950493;conf/sigmod/AbadiCCCCEGHMRSSTXYZ03;0.516853928565979;0.504273533821106;0.6512570977210999;1.0
950491;conf/sigmod/AbadiCCCCEGHMRSSTXYZ03;0.5249999761581421;0.5;0.6512570977210999;1.0
945741;conf/sigmod/AbadiCCCCEGHMRSSTXYZ03;0.5129870176315308;0.502136766910553;0.5196155309677124;1.0
765752;journals/vldb/SivasankaranSTPR96;0.9489796161651611;0.656862735748291;0.6712020635604858;1.0
671342;journals/vldb/SheikholeslamiCZ00;0.7303370833396912;0.6475409865379333;0.45227742195129395;0.5
764221;journals/vldb/SheikholeslamiCZ00;0.9382022619247437;0.6475409865379333;0.6712020635604858;1.0
564725;journals/vldb/ChangG01;0.523809552192688;0.52173912525177;0.5527864098548889;0.875
672200;journals/vldb/ChangG01;0.6111111044883728;0.5194174647331238;0.45227742195129395;1.0
671873;journals/vldb/ChangG01;0.609375;0.5192307829856873;0.45227742195129395;0.875
672022;journals/vldb/ChangG01;0.6571428775787354;0.5454545021057129;0.45227742195129395;0.875
767145;journals/vldb/ChangG01;1.0;0.5277777910232544;0.6712020635604858;1.0
671018;conf/vldb/ShaferAM96;0.5348837375640869;0.6818181872367859;0.4576738476753235;0.875
673491;conf/vldb/ShaferAM96;1.0;1.0;0.4576738476753235;1.0
375774;conf/sigmod/AgichteinGV01;0.9506173133850098;0.5647058486938477;0.6127016544342041;1.0
603879;conf/sigmod/AgichteinGV01;0.5454545021057129;0.5205761194229126;0.5196155309677124;1.0
253304;conf/sigmod/GriffinH97;0.9591836929321289;1.0;0.6127016544342041;1.0
765552;journals/vldb/IoannidisNSS97;0.9655172228813171;0.5538461208343506;0.6712020635604858;1.0
234894;journals/vldb/IoannidisNSS97;0.7142857313156128;0.5153846144676208;0.37982630729675293;0.875
672834;journals/vldb/IoannidisNSS97;0.75;0.6230769157409668;0.45227742195129395;0.875
672029;conf/vldb/CuiW01;1.0;1.0;0.4576738476753235;1.0
775456;conf/vldb/CuiW01;0.9568965435028076;0.6296296119689941;0.6783662438392639;0.875
344789;journals/sigmod/Hammer02;0.5617977380752563;0.5049260854721069;0.722649872303009;0.875
601859;journals/sigmod/Hammer02;0.5;1.0;0.722649872303009;1.0
603879;journals/sigmod/Hammer02;0.533707857131958;0.5020576119422913;0.722649872303009;0.875
507358;journals/sigmod/Hammer02;0.5276381969451904;0.529411792755127;0.722649872303009;1.0
565135;journals/sigmod/Hammer02;0.9719101190567017;1.0;0.722649872303009;1.0
565134;journals/sigmod/Hammer02;0.5700637102127075;0.503496527671814;0.722649872303009;1.0
565127;journals/sigmod/Hammer02;0.5165441036224365;0.529411792755127;0.722649872303009;1.0
637431;journals/sigmod/Hammer02;0.533707857131958;0.509615421295166;0.722649872303009;1.0
641004;journals/sigmod/Hammer02;0.5289473533630371;0.6071428656578064;0.722649872303009;0.875
777000;journals/sigmod/Hammer02;0.5405405759811401;0.5061728358268738;0.722649872303009;0.875
959080;journals/sigmod/Hammer02;0.5310344696044922;0.5;0.722649872303009;0.875
335448;conf/vldb/Bar-YossefBCFW00;0.5921052694320679;0.5448718070983887;0.565041184425354;1.0
564725;conf/vldb/Bar-YossefBCFW00;0.5234375;0.5512820482254028;0.565041184425354;0.875
671851;conf/vldb/Bar-YossefBCFW00;0.546875;0.5384615659713745;0.4576738476753235;1.0
672200;conf/vldb/Bar-YossefBCFW00;0.5859375;0.5436893105506897;0.4576738476753235;0.875
672356;conf/vldb/Bar-YossefBCFW00;0.5703125;0.5064102411270142;0.4576738476753235;0.875
671873;conf/vldb/Bar-YossefBCFW00;1.0;0.5961538553237915;0.4576738476753235;1.0
672022;conf/vldb/Bar-YossefBCFW00;0.5928571224212646;0.5256410241127014;0.4576738476753235;1.0
872765;conf/vldb/Bar-YossefBCFW00;0.546875;0.5448718070983887;0.565041184425354;0.875
767147;conf/vldb/Bar-YossefBCFW00;0.5390625;0.5512820482254028;0.6783662438392639;0.875
767145;conf/vldb/Bar-YossefBCFW00;0.609375;0.5320513248443604;0.6783662438392639;0.875
276375;journals/sigmod/FernandezFLS97;0.704081654548645;0.574999988079071;0.5527864098548889;0.875
673631;journals/sigmod/FernandezFLS97;0.704081654548645;0.5083333253860474;0.45227742195129395;0.875
191967;journals/sigmod/FernandezFLS97;0.7142857313156128;0.5240384340286255;0.5527864098548889;0.875
262763;journals/sigmod/FernandezFLS97;0.9489796161651611;0.6416666507720947;0.722649872303009;1.0
253403;journals/sigmod/FernandezFLS97;0.7551020383834839;0.6567164063453674;0.5527864098548889;1.0
233335;journals/sigmod/FernandezFLS97;0.5154639482498169;0.5333333015441895;0.5527864098548889;0.875
233368;journals/sigmod/FernandezFLS97;0.5530303120613098;0.5333333015441895;0.5527864098548889;0.875
293151;conf/vldb/BertinoBFS96;0.5476190447807312;0.5681818127632141;0.565041184425354;0.875
673468;conf/vldb/BertinoBFS96;0.601190447807312;0.5373134613037109;0.4576738476753235;1.0
673475;conf/vldb/BertinoBFS96;1.0;0.5681818127632141;0.4576738476753235;1.0
181555;conf/vldb/BertinoBFS96;0.5297619104385376;0.5151515007019043;0.3675444722175598;0.875
253353;conf/vldb/BertinoBFS96;0.5357142686843872;0.5277777910232544;0.565041184425354;0.875
276374;conf/sigmod/LiS98;0.9399999976158142;1.0;0.6127016544342041;1.0
671032;conf/sigmod/LiS98;0.7058823108673096;0.523809552192688;0.45227742195129395;1.0
671496;conf/vldb/ChenCFGJMTW99;1.0;0.6507936716079712;0.4576738476753235;1.0
276358;conf/vldb/Bernstein94;0.7749999761581421;0.5;0.565041184425354;0.875
672999;conf/vldb/Bernstein94;1.0;1.0;0.4576738476753235;1.0
273271;conf/vldb/Bernstein94;0.5714285373687744;1.0;0.3675444722175598;0.875
375736;conf/vldb/LuoN01;0.7338709831237793;0.5;0.565041184425354;1.0
672041;conf/vldb/LuoN01;1.0;0.5333333015441895;0.4576738476753235;1.0
765527;journals/vldb/AbiteboulCM98;0.9411764740943909;0.5874999761581421;0.6712020635604858;1.0
507358;journals/sigmod/PitouraAPSV03;0.5075377225875854;0.5;0.722649872303009;0.875
565127;journals/sigmod/PitouraAPSV03;0.5091911554336548;0.5;0.722649872303009;0.875
945737;journals/sigmod/PitouraAPSV03;1.0;0.7159091234207153;0.722649872303009;1.0
304573;conf/sigmod/BraumandlKK99;0.9852941036224365;1.0;0.6127016544342041;1.0
333616;conf/sigmod/BraumandlKK99;0.5319148898124695;0.5265486836433411;0.5196155309677124;1.0
278246;conf/sigmod/BraumandlKK99;0.5307692289352417;0.5280898809432983;0.5527864098548889;0.875
290607;conf/sigmod/BraumandlKK99;0.6499999761581421;0.5185185074806213;0.5196155309677124;0.875
671185;conf/sigmod/BraumandlKK99;0.7211538553237915;0.518072247505188;0.45227742195129395;0.875
673318;conf/sigmod/BraumandlKK99;0.5234375;0.5357142686843872;0.45227742195129395;0.875
253280;conf/sigmod/BraumandlKK99;0.5263158082962036;0.7191780805587769;0.6127016544342041;0.875
756661;conf/vldb/ZemankovaI94;0.5901639461517334;0.5135135054588318;0.4576738476753235;0.875
672998;conf/vldb/ZemankovaI94;1.0;0.5416666269302368;0.4576738476753235;1.0
671016;conf/vldb/BerckenSW97;1.0;0.5454545021057129;0.4576738476753235;1.0
673477;conf/vldb/LabioG96;1.0;0.5428571701049805;0.4576738476753235;1.0
765513;conf/vldb/LabioG96;0.5821918249130249;0.5204081535339355;0.6783662438392639;0.875
223850;conf/vldb/LabioG96;0.5714285373687744;0.5317460298538208;0.565041184425354;0.875
304240;conf/vldb/CochranePM96;0.5422534942626953;0.5258620977401733;0.565041184425354;0.875
381868;conf/vldb/CochranePM96;0.5985915660858154;0.5297619104385376;0.3675444722175598;1.0
671012;conf/vldb/CochranePM96;0.6056337952613831;0.6339285373687744;0.4576738476753235;0.875
673498;conf/vldb/CochranePM96;1.0;0.9098360538482666;0.4576738476753235;1.0
765806;conf/vldb/CochranePM96;0.5641025304794312;0.5357142686843872;0.6783662438392639;1.0
223844;conf/vldb/CochranePM96;0.7083333730697632;0.5267857313156128;0.565041184425354;0.875
335379;conf/vldb/HristidisGP03;0.5847457647323608;0.5492957830429077;0.565041184425354;0.875
564702;conf/vldb/HristidisGP03;0.6083333492279053;0.5304877758026123;0.565041184425354;0.875
564729;conf/vldb/HristidisGP03;0.6271186470985413;0.5333333015441895;0.565041184425354;0.875
564782;conf/vldb/HristidisGP03;0.824999988079071;0.5267857313156128;0.565041184425354;0.875
671695;conf/vldb/HristidisGP03;0.5932203531265259;0.5317460298538208;0.4576738476753235;0.875
767144;conf/vldb/HristidisGP03;0.5932203531265259;0.5299144983291626;0.6783662438392639;0.875
958944;conf/vldb/HristidisGP03;0.5847457647323608;0.5338982939720154;0.565041184425354;1.0
335473;journals/vldb/SaltenisJ02;0.59375;0.5283018946647644;0.5527864098548889;0.875
336587;journals/vldb/SaltenisJ02;0.5307692289352417;0.5327868461608887;0.5527864098548889;0.875
335427;journals/vldb/SaltenisJ02;0.6132075786590576;0.53125;0.5527864098548889;0.875
507358;journals/vldb/SaltenisJ02;0.5100502371788025;0.5270270109176636;0.37982630729675293;1.0
565127;journals/vldb/SaltenisJ02;0.5091911554336548;0.5270270109176636;0.37982630729675293;1.0
767093;journals/vldb/SaltenisJ02;1.0;0.8690476417541504;0.6712020635604858;1.0
672178;journals/vldb/SaltenisJ02;0.5333333015441895;0.529411792755127;0.45227742195129395;0.875
671872;journals/vldb/SaltenisJ02;0.5660377740859985;0.518072247505188;0.45227742195129395;0.875
673326;conf/sigmod/Dyreson03;0.6014492511749268;1.0;0.45227742195129395;0.5
764201;conf/sigmod/Dyreson03;0.5144927501678467;0.5034013986587524;0.6512570977210999;0.875
872862;conf/sigmod/Dyreson03;0.5072463750839233;0.5054054260253906;0.6127016544342041;1.0
777000;conf/sigmod/Dyreson03;0.5180180072784424;0.5;0.5196155309677124;1.0
872779;conf/sigmod/Dyreson03;0.9492753744125366;1.0;0.6127016544342041;1.0
601868;journals/sigmod/ChakravarthyAEFO03;0.5151515007019043;0.5058823823928833;0.722649872303009;0.875
565142;journals/sigmod/ChakravarthyAEFO03;0.5151515007019043;0.5058823823928833;0.722649872303009;0.875
601881;journals/sigmod/ChakravarthyAEFO03;0.5223881006240845;0.5235294103622437;0.722649872303009;0.875
604277;journals/sigmod/ChakravarthyAEFO03;0.5151515007019043;0.5058823823928833;0.722649872303009;0.875
507354;journals/sigmod/ChakravarthyAEFO03;0.5071429014205933;0.5117647051811218;0.722649872303009;0.875
507358;journals/sigmod/ChakravarthyAEFO03;0.5075377225875854;0.5058823823928833;0.722649872303009;0.875
507359;journals/sigmod/ChakravarthyAEFO03;0.5151515007019043;0.5058823823928833;0.722649872303009;0.875
565127;journals/sigmod/ChakravarthyAEFO03;0.5036764740943909;0.5058823823928833;0.722649872303009;0.875
564799;journals/sigmod/ChakravarthyAEFO03;0.5182926654815674;0.529411792755127;0.5527864098548889;0.875
564798;journals/sigmod/ChakravarthyAEFO03;0.5061728358268738;0.529411792755127;0.5527864098548889;0.875
641006;journals/sigmod/ChakravarthyAEFO03;0.9848484992980957;0.9529411792755127;0.722649872303009;1.0
641271;journals/sigmod/ChakravarthyAEFO03;0.5507246255874634;0.5470588207244873;0.6512570977210999;0.875
641274;journals/sigmod/ChakravarthyAEFO03;0.53125;0.5176470279693604;0.6512570977210999;0.875
776998;journals/sigmod/ChakravarthyAEFO03;0.5151515007019043;0.5058823823928833;0.722649872303009;1.0
959075;journals/sigmod/ChakravarthyAEFO03;0.5151515007019043;0.5;0.722649872303009;1.0
212023;journals/sigmod/KimballS95;0.9204545617103577;0.6071428656578064;0.722649872303009;1.0
181560;conf/vldb/OzdenBRS94;0.5454545021057129;0.5126984119415283;0.3675444722175598;1.0
672984;conf/vldb/OzdenBRS94;1.0;0.5547945499420166;0.4576738476753235;1.0
671661;conf/vldb/NinkHR99;1.0;0.5357142686843872;0.4576738476753235;1.0
507358;conf/sigmod/WangWYY02;0.5125628113746643;0.5106382966041565;0.5196155309677124;1.0
564737;conf/sigmod/WangWYY02;1.0;0.7553191184997559;0.6127016544342041;1.0
565127;conf/sigmod/WangWYY02;0.5110294222831726;0.5106382966041565;0.5196155309677124;1.0
336575;conf/sigmod/Rodriguez-Martinez00;0.9519230723381042;0.6111111044883728;0.6127016544342041;1.0
336560;conf/sigmod/ChenDLT00;0.9099999666213989;0.6792452931404114;0.6127016544342041;1.0
564767;conf/sigmod/ChenDLT00;0.7400000095367432;0.5304877758026123;0.6127016544342041;0.875
671678;conf/sigmod/ChenDLT00;0.7900000214576721;0.7358490228652954;0.45227742195129395;1.0
373709;journals/sigmod/MeltonE01;0.5520833730697632;0.5255101919174194;0.722649872303009;1.0
601877;journals/sigmod/MeltonE01;0.5208333730697632;0.5126582384109497;0.722649872303009;0.875
604280;journals/sigmod/MeltonE01;0.96875;1.0;0.722649872303009;1.0
507358;journals/sigmod/MeltonE01;0.5100502371788025;0.5357142686843872;0.722649872303009;0.875
565127;journals/sigmod/MeltonE01;0.5055147409439087;0.5357142686843872;0.722649872303009;0.875
304578;conf/vldb/Sheth96;0.5876288414001465;0.5071429014205933;0.565041184425354;0.875
673492;conf/vldb/Sheth96;1.0;1.0;0.4576738476753235;1.0
375792;conf/sigmod/Larson01;0.6455696225166321;0.5;0.6127016544342041;1.0
603879;conf/sigmod/Larson01;0.5454545021057129;0.5020576119422913;0.5196155309677124;1.0
181560;journals/sigmod/ChaudhuriD97;0.5490195751190186;0.5047619342803955;0.722649872303009;0.875
253373;journals/sigmod/ChaudhuriD97;0.5882352590560913;1.0;0.5527864098548889;1.0
248616;journals/sigmod/ChaudhuriD97;0.9607843160629272;1.0;0.722649872303009;1.0
672992;journals/sigmod/ChaudhuriD97;0.6470588445663452;0.7428570985794067;0.45227742195129395;0.875
191852;conf/sigmod/BersonGMJ94;0.9615384340286255;0.7058823108673096;0.6127016544342041;1.0
672972;conf/sigmod/BersonGMJ94;0.7115384340286255;0.5285714268684387;0.45227742195129395;1.0
507358;journals/sigmod/GerlaX03;0.5251256227493286;0.5454545021057129;0.722649872303009;0.875
565127;journals/sigmod/GerlaX03;0.5147058963775635;0.5454545021057129;0.722649872303009;0.875
187445;journals/sigmod/Klein94;0.949999988079071;0.6666666269302368;0.722649872303009;1.0
181560;journals/sigmod/Klein94;0.550000011920929;0.5015872716903687;0.722649872303009;1.0
671335;conf/vldb/PirotteZMY94;0.5161290168762207;0.5234899520874023;0.4576738476753235;0.875
672997;conf/vldb/PirotteZMY94;1.0;0.717391312122345;0.4576738476753235;1.0
375709;conf/sigmod/DattaDRTV01;0.5263158082962036;0.5465116500854492;0.6127016544342041;1.0
375780;conf/sigmod/DattaDRTV01;0.9473684430122375;0.604651153087616;0.6127016544342041;1.0
564741;conf/sigmod/DattaDRTV01;0.5157895088195801;0.5290697813034058;0.6127016544342041;0.875
564703;conf/sigmod/DattaDRTV01;0.5720720291137695;0.5611110925674438;0.6127016544342041;0.875
765232;conf/sigmod/DattaDRTV01;0.5526316165924072;0.5406976938247681;0.6512570977210999;0.875
672188;conf/sigmod/DattaDRTV01;0.5315789580345154;0.5058139562606812;0.45227742195129395;1.0
672347;conf/sigmod/DattaDRTV01;0.5263158082962036;0.5348837375640869;0.45227742195129395;1.0
672364;conf/sigmod/DattaDRTV01;0.625;0.5454545021057129;0.45227742195129395;1.0
672018;conf/sigmod/DattaDRTV01;0.5578947067260742;0.5290697813034058;0.45227742195129395;0.875
672011;conf/sigmod/DattaDRTV01;0.5210525989532471;0.5232558250427246;0.45227742195129395;0.875
872821;conf/sigmod/DattaDRTV01;0.5526316165924072;0.5406976938247681;0.6127016544342041;0.875
872822;conf/sigmod/DattaDRTV01;0.5263158082962036;0.5232558250427246;0.6127016544342041;0.875
777000;conf/sigmod/DattaDRTV01;0.5540540218353271;0.540123462677002;0.5196155309677124;0.875
767140;conf/sigmod/DattaDRTV01;0.5473684072494507;0.5517241358757019;0.6512570977210999;1.0
219769;journals/sigmod/Bertram94;0.5243902206420898;0.5049999952316284;0.722649872303009;0.875
190631;journals/sigmod/Bertram94;0.9629629850387573;1.0;0.722649872303009;1.0
375720;conf/sigmod/TatarinovIHW01;1.0;0.6904761791229248;0.6127016544342041;1.0
764222;conf/sigmod/TatarinovIHW01;0.5058139562606812;0.5079364776611328;0.6512570977210999;0.875
672362;conf/sigmod/TatarinovIHW01;0.5067567825317383;0.523809552192688;0.45227742195129395;1.0
369277;journals/sigmod/RoantreeS02;0.6271186470985413;0.5099009871482849;0.722649872303009;0.875
601882;journals/sigmod/RoantreeS02;0.5571428537368774;0.5192307829856873;0.722649872303009;1.0
507358;journals/sigmod/RoantreeS02;0.5175879001617432;0.5166666507720947;0.722649872303009;1.0
565127;journals/sigmod/RoantreeS02;0.5091911554336548;0.5166666507720947;0.722649872303009;1.0
637435;journals/sigmod/RoantreeS02;0.9830508232116699;0.5166666507720947;0.722649872303009;1.0
276386;conf/sigmod/BaumannDFRW98;0.9666666388511658;0.6052631139755249;0.6127016544342041;1.0
280361;conf/sigmod/BaumannDFRW98;0.5281690359115601;0.545976996421814;0.6127016544342041;0.875
671513;conf/sigmod/BaumannDFRW98;0.6777777671813965;0.6315789222717285;0.45227742195129395;0.875
363954;conf/vldb/AnSVKIG01;0.5592105388641357;0.5132743120193481;0.565041184425354;0.875
641270;conf/vldb/AnSVKIG01;0.793749988079071;0.6150442361831665;0.6783662438392639;0.875
640997;conf/vldb/AnSVKIG01;0.5769230723381042;0.5575221180915833;0.3675444722175598;0.875
765223;conf/vldb/AnSVKIG01;0.5813953876495361;0.5132743120193481;0.6783662438392639;0.875
672215;conf/vldb/AnSVKIG01;0.5328947305679321;0.5309734344482422;0.4576738476753235;1.0
672374;conf/vldb/AnSVKIG01;1.0;0.6327433586120605;0.4576738476753235;1.0
958943;conf/vldb/AnSVKIG01;0.5065789222717285;0.5486725568771362;0.565041184425354;0.875
945722;conf/vldb/AnSVKIG01;0.5328947305679321;0.508849561214447;0.3675444722175598;0.875
304578;conf/vldb/Graefe99;0.530927836894989;0.5023809671401978;0.565041184425354;1.0
671528;conf/vldb/Graefe99;1.0;1.0;0.4576738476753235;1.0
335379;conf/sigmod/Weininger02;0.6666666269302368;0.5070422887802124;0.6127016544342041;0.875
375674;conf/sigmod/Weininger02;0.7021276950836182;0.5222222208976746;0.6127016544342041;0.875
335465;conf/sigmod/Weininger02;0.5367647409439087;1.0;0.6127016544342041;0.875
564702;conf/sigmod/Weininger02;0.6416666507720947;0.5121951103210449;0.6127016544342041;1.0
507358;conf/sigmod/Weininger02;0.5100502371788025;0.5588235259056091;0.5196155309677124;1.0
564729;conf/sigmod/Weininger02;0.6078431606292725;0.5083333253860474;0.6127016544342041;1.0
565127;conf/sigmod/Weininger02;0.5110294222831726;0.5588235259056091;0.5196155309677124;1.0
671695;conf/sigmod/Weininger02;0.6000000238418579;0.5079364776611328;0.45227742195129395;0.875
767144;conf/sigmod/Weininger02;0.6000000238418579;0.5085470080375671;0.6512570977210999;0.875
958944;conf/sigmod/Weininger02;0.6320754289627075;0.508474588394165;0.5527864098548889;0.875
758380;conf/vldb/ChristopheBPV00;1.0;0.6408450603485107;0.4576738476753235;1.0
767143;conf/vldb/ChristopheBPV00;0.949999988079071;0.683098554611206;0.6783662438392639;0.875
276344;conf/vldb/JagadishKNS99;0.7254902124404907;0.5307692289352417;0.565041184425354;0.875
304200;conf/vldb/JagadishKNS99;0.5632911324501038;0.5307692289352417;0.565041184425354;1.0
671501;conf/vldb/JagadishKNS99;1.0;0.7307692170143127;0.4576738476753235;1.0
