conf/vldb/RusinkiewiczKTWM95;EsKG9q0qKyAJ
conf/vldb/RusinkiewiczKTWM95;Hftb0dapCC4J
conf/vldb/RusinkiewiczKTWM95;QzjeEU1-zX8J
conf/vldb/RusinkiewiczKTWM95;PqcIPSRQCWMJ
conf/vldb/RusinkiewiczKTWM95;p6PzqUPVOFMJ
conf/vldb/RusinkiewiczKTWM95;qEEE1vE37TQJ
conf/vldb/RusinkiewiczKTWM95;url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3DN7626882AH
conf/vldb/RusinkiewiczKTWM95;5KE8pei0YGYJ
conf/vldb/RusinkiewiczKTWM95;AeC4rMZEHpUJ
conf/vldb/RusinkiewiczKTWM95;YrHcYfNlU_kJ
conf/vldb/RusinkiewiczKTWM95;97VsqVpS6BgJ
conf/vldb/RusinkiewiczKTWM95;V95A5wSijwMJ
conf/vldb/RusinkiewiczKTWM95;RCLVo9hzbY8J
conf/vldb/RusinkiewiczKTWM95;G4Ry1kNYqJwJ
conf/vldb/RusinkiewiczKTWM95;53H7hIhiY_oJ
conf/vldb/RusinkiewiczKTWM95;JVtIV8YSaaYJ
conf/vldb/RusinkiewiczKTWM95;GEpXbBgtUp8J
conf/vldb/RusinkiewiczKTWM95;IDBPFmg04zMJ
conf/vldb/RusinkiewiczKTWM95;8uZb1iH-RoYJ
conf/vldb/RusinkiewiczKTWM95;cYBLn4lzawcJ
conf/vldb/RusinkiewiczKTWM95;CcCoxyn-TjEJ
conf/vldb/RusinkiewiczKTWM95;eVmosockte4J
conf/vldb/RusinkiewiczKTWM95;Pwzqj15AEKgJ
conf/vldb/RusinkiewiczKTWM95;KIjV9lwn70EJ
conf/vldb/RusinkiewiczKTWM95;LU7BfMnARgYJ
conf/vldb/RusinkiewiczKTWM95;M7up_B3A8YgJ
conf/vldb/RusinkiewiczKTWM95;gLLjcrLSddsJ
conf/vldb/RusinkiewiczKTWM95;kI-Hiv-7NZsJ
conf/vldb/RusinkiewiczKTWM95;izDXhqRW9AYJ
conf/vldb/RusinkiewiczKTWM95;j2gOIcgWxb4J
conf/vldb/RusinkiewiczKTWM95;eFF15B-MYzoJ
conf/vldb/RusinkiewiczKTWM95;AVGTDRLrxUkJ
conf/vldb/RusinkiewiczKTWM95;6kZN4cd0zWAJ
conf/vldb/RusinkiewiczKTWM95;Ln_zzsWBNosJ
conf/vldb/RusinkiewiczKTWM95;BKUtItHoTX8J
conf/vldb/RusinkiewiczKTWM95;9lEXpgZ6K5QJ
conf/vldb/RusinkiewiczKTWM95;HBTKLk8SRrAJ
conf/vldb/RusinkiewiczKTWM95;url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3DA8622976AH
conf/vldb/RusinkiewiczKTWM95;kXnVNkLTpfQJ
conf/vldb/RusinkiewiczKTWM95;url:http://www.springerlink.com/index/XV80363546U051U2.pdf
conf/vldb/RusinkiewiczKTWM95;BPdmg5Ipu9kJ
conf/vldb/RusinkiewiczKTWM95;5wiLuVdexv0J
conf/vldb/RusinkiewiczKTWM95;Yvpk-M9_u-AJ
conf/vldb/RusinkiewiczKTWM95;HvWZ2rxAO5UJ
conf/vldb/RusinkiewiczKTWM95;YAkpVC1qgaIJ
conf/vldb/RusinkiewiczKTWM95;3uMQgG34ohYJ
conf/vldb/RusinkiewiczKTWM95;aHyAwwaO2roJ
conf/vldb/RusinkiewiczKTWM95;BeJLx2x8BZkJ
conf/vldb/RusinkiewiczKTWM95;k2LFZSt_NcoJ
conf/vldb/RusinkiewiczKTWM95;bmsONqxQp80J
conf/vldb/RusinkiewiczKTWM95;BKvmjX7abn0J
conf/vldb/RusinkiewiczKTWM95;4EzsmZ6_1g0J
conf/vldb/RusinkiewiczKTWM95;uUFs74KwOnAJ
conf/vldb/RusinkiewiczKTWM95;MDr5xBsWWWoJ
conf/vldb/RusinkiewiczKTWM95;IHGqccRqSQkJ
conf/vldb/RusinkiewiczKTWM95;i3SXq8EbKDYJ
conf/vldb/RusinkiewiczKTWM95;UC4EaQQMXU0J
conf/vldb/RusinkiewiczKTWM95;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1101204%26type%3Dpdf
conf/vldb/RusinkiewiczKTWM95;CUC4O67UnuYJ
conf/vldb/RusinkiewiczKTWM95;pAhGk5H9_4kJ
conf/vldb/RusinkiewiczKTWM95;y81qtjGBUykJ
conf/vldb/RusinkiewiczKTWM95;Mqg5svJwsCoJ
conf/vldb/RusinkiewiczKTWM95;ANV3iCMnGQYJ
conf/vldb/RusinkiewiczKTWM95;gUDVTijP9PcJ
conf/vldb/RusinkiewiczKTWM95;HyP3ZqESqhoJ
conf/vldb/RusinkiewiczKTWM95;uGckiXpZzZIJ
conf/vldb/RusinkiewiczKTWM95;xG3ZAYDt_HcJ
conf/vldb/RusinkiewiczKTWM95;pScXi8veb-oJ
conf/vldb/RusinkiewiczKTWM95;NX7DdvxAtogJ
conf/vldb/RusinkiewiczKTWM95;qPDh4xVUMbwJ
conf/vldb/RusinkiewiczKTWM95;42whesD5Rl8J
conf/vldb/RusinkiewiczKTWM95;2HQ1HEki1_4J
conf/vldb/RusinkiewiczKTWM95;Nm4mm1zJfj8J
conf/vldb/RusinkiewiczKTWM95;url:http://www.springerlink.com/index/G17323245151166V.pdf
conf/vldb/RusinkiewiczKTWM95;K6Zu6bla8GgJ
conf/vldb/RusinkiewiczKTWM95;hxQ_qO69Y1cJ
conf/vldb/RusinkiewiczKTWM95;n9_CfMTousYJ
conf/vldb/RusinkiewiczKTWM95;awu_PrmgYnUJ
conf/vldb/RusinkiewiczKTWM95;bGadjxyzDHAJ
conf/vldb/RusinkiewiczKTWM95;J2Y-Zn-aC5YJ
conf/vldb/RusinkiewiczKTWM95;K-Z4In4KMTQJ
conf/vldb/RusinkiewiczKTWM95;TVp1tqpYTDkJ
conf/vldb/RusinkiewiczKTWM95;w1CLOhbJhDsJ
conf/vldb/RusinkiewiczKTWM95;mvFxtMmgRAgJ
conf/vldb/RusinkiewiczKTWM95;isW9Z4PIs0YJ
conf/vldb/RusinkiewiczKTWM95;Qn_jWGPNOo4J
conf/vldb/RusinkiewiczKTWM95;OOZb-r3GUTMJ
conf/vldb/RusinkiewiczKTWM95;JeTFKz0CmxEJ
conf/vldb/RusinkiewiczKTWM95;JyTArxFIMecJ
conf/vldb/RusinkiewiczKTWM95;EqF1i1bl7GIJ
conf/vldb/RusinkiewiczKTWM95;mKIHMKxtxBQJ
conf/vldb/RusinkiewiczKTWM95;dr0I1_OTjdgJ
conf/vldb/RusinkiewiczKTWM95;8K19hGoG2K8J
conf/vldb/RusinkiewiczKTWM95;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D310071%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
conf/vldb/RusinkiewiczKTWM95;JRhHVF7f7rwJ
conf/vldb/RusinkiewiczKTWM95;yPeKQ2D1dRgJ
conf/vldb/RusinkiewiczKTWM95;95QbEi1e_rAJ
conf/vldb/RusinkiewiczKTWM95;FhpFMAc1rzYJ
conf/vldb/RusinkiewiczKTWM95;CJ3wL4FeuvMJ
conf/vldb/RusinkiewiczKTWM95;QfR8jZOQI6QJ
conf/vldb/RusinkiewiczKTWM95;2ACfLS1IpwQJ
conf/vldb/RusinkiewiczKTWM95;npG51orAPBkJ
conf/vldb/RusinkiewiczKTWM95;KrVgTXcNPPUJ
conf/vldb/RusinkiewiczKTWM95;_R8P8Xq2z-AJ
conf/vldb/RusinkiewiczKTWM95;RYmtnzRENusJ
conf/vldb/RusinkiewiczKTWM95;gRCVf_OAkXwJ
conf/vldb/RusinkiewiczKTWM95;QPpUo7m3A7cJ
conf/vldb/RusinkiewiczKTWM95;syoqNSarAscJ
conf/vldb/RusinkiewiczKTWM95;7K21pBTcNp0J
conf/vldb/RusinkiewiczKTWM95;Gk7-d_NfqMEJ
conf/vldb/RusinkiewiczKTWM95;Rdp2Y3zxvYwJ
conf/vldb/RusinkiewiczKTWM95;EtRstiL1C-QJ
conf/vldb/RusinkiewiczKTWM95;JEY4MNdwsggJ
conf/vldb/RusinkiewiczKTWM95;JwVaYwgPqNUJ
conf/vldb/RusinkiewiczKTWM95;aUM8wzJhDDgJ
conf/vldb/RusinkiewiczKTWM95;FHKbOnShy9EJ
conf/vldb/RusinkiewiczKTWM95;6aXSCUggjKoJ
conf/vldb/RusinkiewiczKTWM95;d3jIzcfceEUJ
conf/vldb/RusinkiewiczKTWM95;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D507366%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
conf/vldb/RusinkiewiczKTWM95;cmjuHR6u_OUJ
conf/vldb/RusinkiewiczKTWM95;u6SUM1C_ocwJ
conf/vldb/RusinkiewiczKTWM95;ueabVMDVnf4J
conf/vldb/RusinkiewiczKTWM95;9F4uvDaInLAJ
conf/vldb/RusinkiewiczKTWM95;drh9KspqNUwJ
conf/vldb/RusinkiewiczKTWM95;cLB3SRIVqUMJ
conf/vldb/RusinkiewiczKTWM95;-2Eto4ZQjpoJ
conf/vldb/RusinkiewiczKTWM95;T4yqFWvJWkwJ
conf/vldb/RusinkiewiczKTWM95;1QeuNAkihQ4J
conf/vldb/RusinkiewiczKTWM95;HzuepAJPfCMJ
conf/vldb/RusinkiewiczKTWM95;zN8ngmWNDlgJ
conf/vldb/RusinkiewiczKTWM95;ttr0t1Yr0u4J
conf/vldb/RusinkiewiczKTWM95;dAR5F1GMKwIJ
conf/vldb/RusinkiewiczKTWM95;EUj67_3E0D0J
conf/vldb/RusinkiewiczKTWM95;ntdj8NeKyI4J
conf/vldb/RusinkiewiczKTWM95;j3iZLktsE0IJ
conf/vldb/RusinkiewiczKTWM95;VqZAqakocVEJ
conf/vldb/RusinkiewiczKTWM95;z0OXMVQB5pIJ
conf/vldb/RusinkiewiczKTWM95;HX8P7Bn5TvsJ
conf/vldb/RusinkiewiczKTWM95;0grY-Lst84sJ
conf/vldb/RusinkiewiczKTWM95;vE4M6atFR5gJ
conf/vldb/RusinkiewiczKTWM95;mjXz-bYKbTwJ
conf/vldb/RusinkiewiczKTWM95;zz3uOU7rykEJ
conf/vldb/RusinkiewiczKTWM95;Xul-tMyACGkJ
conf/vldb/RusinkiewiczKTWM95;LNBSpjVFVGMJ
conf/vldb/RusinkiewiczKTWM95;1KGXvZcb5awJ
conf/vldb/RusinkiewiczKTWM95;EXtoza-15lIJ
conf/vldb/RusinkiewiczKTWM95;W7GdvDU7lMQJ
conf/vldb/RusinkiewiczKTWM95;IS6ujL13ktgJ
conf/vldb/RusinkiewiczKTWM95;_FiEOAXm3SkJ
conf/vldb/RusinkiewiczKTWM95;url:http://adsabs.harvard.edu/abs/1976InfPh..16..125Z
conf/vldb/RusinkiewiczKTWM95;AM5WjuL7TzkJ
conf/vldb/RusinkiewiczKTWM95;092qznpAmYcJ
conf/vldb/RusinkiewiczKTWM95;6ZkXlK72UB4J
conf/vldb/RusinkiewiczKTWM95;url:http://portal.acm.org/citation.cfm%3Fdoid%3D263690.264343
conf/vldb/RusinkiewiczKTWM95;ar7Icaf1G8kJ
conf/vldb/RusinkiewiczKTWM95;AsiHF3HEpwQJ
conf/vldb/RusinkiewiczKTWM95;X2PE6K7uezQJ
conf/vldb/RusinkiewiczKTWM95;Wsn2olnrk6MJ
conf/vldb/RusinkiewiczKTWM95;0ct3hfJD8WgJ
conf/vldb/RusinkiewiczKTWM95;url:http://www.springerlink.com/index/RR8L7KJH03740042.pdf
conf/vldb/RusinkiewiczKTWM95;url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D20021214033592MT%26recid%3DA7642818AH
conf/vldb/RusinkiewiczKTWM95;-4mC6Wz-vkQJ
conf/vldb/RusinkiewiczKTWM95;7Eag6wnw6FkJ
conf/vldb/RusinkiewiczKTWM95;AiamPPqvsBUJ
conf/vldb/RusinkiewiczKTWM95;9lXfDYUgrrYJ
conf/vldb/RusinkiewiczKTWM95;1j-tL6DypZYJ
conf/vldb/RusinkiewiczKTWM95;XdWK2yxBBrUJ
conf/vldb/RusinkiewiczKTWM95;bFLIYGZlfsoJ
conf/vldb/RusinkiewiczKTWM95;z_W8jZ203sUJ
conf/vldb/RusinkiewiczKTWM95;VjZuZF2XXB4J
conf/vldb/RusinkiewiczKTWM95;gt-77ZkB8LoJ
conf/vldb/RusinkiewiczKTWM95;AYQDZpFXQjAJ
conf/vldb/RusinkiewiczKTWM95;sfUBo7aTIgcJ
conf/vldb/RusinkiewiczKTWM95;JvkJdUBUt8kJ
conf/vldb/RusinkiewiczKTWM95;xnDzZbPyIcMJ
conf/vldb/RusinkiewiczKTWM95;yz8u5ihaylAJ
conf/vldb/RusinkiewiczKTWM95;8pK3snsuLDEJ
conf/vldb/RusinkiewiczKTWM95;6E6GZGZAtREJ
conf/vldb/RusinkiewiczKTWM95;0wVMAyv_P5kJ
conf/vldb/RusinkiewiczKTWM95;url:http://portal.acm.org/citation.cfm%3Fid%3D30113.30115%26dl%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
conf/vldb/RusinkiewiczKTWM95;N0276nr35FgJ
conf/vldb/RusinkiewiczKTWM95;E7H04svX7v8J
conf/vldb/RusinkiewiczKTWM95;wOIJEjDFzy4J
conf/vldb/RusinkiewiczKTWM95;ButmJWjGXusJ
conf/vldb/RusinkiewiczKTWM95;eI0vrkds9PcJ
conf/vldb/RusinkiewiczKTWM95;RD-KmJCXk3wJ
conf/vldb/RusinkiewiczKTWM95;-n8EMiSO3gsJ
conf/vldb/RusinkiewiczKTWM95;p64HqJ4RIQQJ
conf/vldb/RusinkiewiczKTWM95;AnNzb6Gr7HkJ
conf/vldb/RusinkiewiczKTWM95;uL-ngYuiUK8J
conf/vldb/RusinkiewiczKTWM95;56U_bp4y6JoJ
conf/vldb/RusinkiewiczKTWM95;4ii5NtWqhIYJ
conf/vldb/RusinkiewiczKTWM95;Bn5h0IbqbNwJ
conf/vldb/RusinkiewiczKTWM95;bWF9aiAO9egJ
conf/vldb/RusinkiewiczKTWM95;x2suKNGm4TAJ
conf/vldb/RusinkiewiczKTWM95;9evIHTb1x8sJ
conf/vldb/RusinkiewiczKTWM95;Dkd7JqNh-fwJ
conf/vldb/RusinkiewiczKTWM95;c2vj3tDFWKEJ
conf/vldb/RusinkiewiczKTWM95;url:http://adsabs.harvard.edu/abs/1974PhDT........51S
conf/vldb/RusinkiewiczKTWM95;DE5dZrbRKqUJ
conf/vldb/RusinkiewiczKTWM95;NP13J8S06XYJ
conf/vldb/RusinkiewiczKTWM95;XIkChsdw3CoJ
conf/vldb/RusinkiewiczKTWM95;2rNJHklIq9cJ
conf/vldb/RusinkiewiczKTWM95;JoY5e_B55gAJ
conf/vldb/RusinkiewiczKTWM95;ZrBMwsU4A7QJ
conf/vldb/RusinkiewiczKTWM95;01ZRIcnplwoJ
conf/vldb/RusinkiewiczKTWM95;-RKzvr8swDEJ
conf/vldb/RusinkiewiczKTWM95;GcZFuzekOiAJ
conf/vldb/RusinkiewiczKTWM95;DiyLLGIcUZQJ
conf/vldb/RusinkiewiczKTWM95;dzHPil1BBAcJ
conf/vldb/RusinkiewiczKTWM95;DBh6rPNazToJ
conf/vldb/RusinkiewiczKTWM95;SxkA8bJooH4J
conf/vldb/RusinkiewiczKTWM95;QO9uigNY9WgJ
conf/vldb/RusinkiewiczKTWM95;CbVuJPvkwf0J
conf/vldb/RusinkiewiczKTWM95;hdOQ_vyjDacJ
conf/vldb/RusinkiewiczKTWM95;VX6-Plyp9zgJ
conf/vldb/RusinkiewiczKTWM95;KzblBZq7NUwJ
conf/vldb/RusinkiewiczKTWM95;sIUa2f9F91EJ
conf/vldb/RusinkiewiczKTWM95;Y0VN0e_bJjsJ
conf/vldb/RusinkiewiczKTWM95;hAs6tnivceIJ
conf/vldb/RusinkiewiczKTWM95;I-fmtPvluKEJ
conf/vldb/RusinkiewiczKTWM95;clox1KvD37UJ
conf/vldb/RusinkiewiczKTWM95;c2dH5RxNj6kJ
conf/vldb/RusinkiewiczKTWM95;Jiq89ZNUK5YJ
conf/vldb/RusinkiewiczKTWM95;0NbPdN8x5a0J
conf/vldb/RusinkiewiczKTWM95;wP8mppuWztcJ
conf/vldb/RusinkiewiczKTWM95;dJDL6U89Jt4J
conf/vldb/RusinkiewiczKTWM95;tr_rawv-6SMJ
conf/vldb/RusinkiewiczKTWM95;kL4JPdyjdakJ
conf/vldb/RusinkiewiczKTWM95;La1Bik2hfmEJ
conf/vldb/RusinkiewiczKTWM95;txo56JDKlAoJ
conf/vldb/RusinkiewiczKTWM95;ufc3hEkkoN4J
conf/vldb/RusinkiewiczKTWM95;9jPrZSfTe2cJ
conf/vldb/RusinkiewiczKTWM95;FQYijwLbARMJ
conf/vldb/RusinkiewiczKTWM95;RvcmFAQHwz0J
conf/vldb/RusinkiewiczKTWM95;TgMOy2x-o9wJ
conf/vldb/RusinkiewiczKTWM95;bD6OhI2EaJAJ
conf/vldb/RusinkiewiczKTWM95;l8qjgtxFBxsJ
conf/vldb/RusinkiewiczKTWM95;fp7YtnQpu9EJ
conf/vldb/RusinkiewiczKTWM95;mcW9SmQ_MT4J
conf/vldb/RusinkiewiczKTWM95;R_10Vw3cQLkJ
conf/vldb/RusinkiewiczKTWM95;w2P_uyY3BGAJ
conf/vldb/RusinkiewiczKTWM95;-iCmy5Q7-00J
conf/vldb/RusinkiewiczKTWM95;4_FqG3Zts3IJ
conf/vldb/RusinkiewiczKTWM95;7gzs66FFgq8J
conf/vldb/RusinkiewiczKTWM95;-KlYy6YZRcgJ
conf/vldb/RusinkiewiczKTWM95;LEwjvFVyy98J
conf/vldb/RusinkiewiczKTWM95;wQ-OnGPsrdMJ
conf/vldb/RusinkiewiczKTWM95;08QDvcElXwwJ
conf/vldb/RusinkiewiczKTWM95;iP1kEDZuPYYJ
conf/vldb/RusinkiewiczKTWM95;laSbNcPJmpYJ
conf/vldb/RusinkiewiczKTWM95;tE4HOURugXsJ
conf/vldb/RusinkiewiczKTWM95;VOmRS1IYLHQJ
conf/vldb/RusinkiewiczKTWM95;G_hKspVqerEJ
conf/vldb/RusinkiewiczKTWM95;Ire7Kl3ccqcJ
conf/vldb/RusinkiewiczKTWM95;Uai7mRS_HQwJ
conf/vldb/RusinkiewiczKTWM95;ACZMgM5isxsJ
conf/vldb/RusinkiewiczKTWM95;r_eB2_BftqoJ
conf/vldb/RusinkiewiczKTWM95;nBfuG9VgfqAJ
conf/vldb/RusinkiewiczKTWM95;aqoOpQNKdRAJ
conf/vldb/RusinkiewiczKTWM95;url:http://www.springerlink.com/index/T3P88243322727MJ.pdf
conf/vldb/RusinkiewiczKTWM95;url:http://ieeexplore.ieee.org/iel1/2206/1846/00050604.pdf%3Farnumber%3D50604
conf/vldb/RusinkiewiczKTWM95;1-x1p8NTsSAJ
conf/vldb/RusinkiewiczKTWM95;uIAJ9bt1wukJ
conf/vldb/RusinkiewiczKTWM95;WX6cD9G_ejgJ
conf/vldb/RusinkiewiczKTWM95;qU_IX5KFwIoJ
conf/vldb/RusinkiewiczKTWM95;o7oUFmpw9DwJ
conf/vldb/RusinkiewiczKTWM95;G8iDRkwfaqQJ
conf/vldb/RusinkiewiczKTWM95;mrxAHi3pQgAJ
conf/vldb/RusinkiewiczKTWM95;a41k5lrQfTwJ
conf/vldb/RusinkiewiczKTWM95;IX9hkgZu-NQJ
conf/vldb/RusinkiewiczKTWM95;WR9G-Gkj1UUJ
conf/vldb/RusinkiewiczKTWM95;pGtQZ6ASwRYJ
conf/vldb/RusinkiewiczKTWM95;KYVjPQWh2p8J
conf/vldb/RusinkiewiczKTWM95;5ddV_KksyeYJ
conf/vldb/RusinkiewiczKTWM95;xl9Mz-YyR-wJ
conf/vldb/RusinkiewiczKTWM95;sRcMuuo3-BEJ
conf/vldb/RusinkiewiczKTWM95;url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D0116696CI
conf/vldb/RusinkiewiczKTWM95;ysc9EwrFrCEJ
conf/vldb/RusinkiewiczKTWM95;6GiWh3tc64QJ
conf/vldb/RusinkiewiczKTWM95;3SZUiHn5-goJ
conf/vldb/RusinkiewiczKTWM95;8jhe9EF3BtUJ
conf/vldb/RusinkiewiczKTWM95;url:http://portal.acm.org/citation.cfm%3Fid%3D30120.30124
conf/vldb/RusinkiewiczKTWM95;jNtH9IHZFdQJ
conf/vldb/RusinkiewiczKTWM95;8Gc5_pGFNPIJ
conf/vldb/RusinkiewiczKTWM95;uKYClilrdlwJ
conf/vldb/RusinkiewiczKTWM95;usC5w5B3S_IJ
conf/vldb/RusinkiewiczKTWM95;7w05tSBkqmcJ
conf/vldb/RusinkiewiczKTWM95;XqpMijpKbaEJ
conf/vldb/RusinkiewiczKTWM95;XagphbDrGQMJ
conf/vldb/RusinkiewiczKTWM95;UjuTLAYjzQcJ
conf/vldb/RusinkiewiczKTWM95;ddtO_cj4TeYJ
conf/vldb/RusinkiewiczKTWM95;1bwVGQrOOjgJ
conf/vldb/RusinkiewiczKTWM95;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1027558%26type%3Dpdf
conf/vldb/RusinkiewiczKTWM95;lSA4_CV5roAJ
conf/vldb/RusinkiewiczKTWM95;url:http://ieeexplore.ieee.org/iel5/9193/29143/01314551.pdf%3Farnumber%3D1314551
conf/vldb/RusinkiewiczKTWM95;3LJnfTsTk5kJ
conf/vldb/RusinkiewiczKTWM95;cjBpI3TcSWsJ
conf/vldb/RusinkiewiczKTWM95;LaJ36pgeT1AJ
conf/vldb/RusinkiewiczKTWM95;z2YGIMBSU7UJ
conf/vldb/RusinkiewiczKTWM95;j0_Cq1G7sasJ
conf/vldb/RusinkiewiczKTWM95;UrYJY7lnKaUJ
conf/vldb/RusinkiewiczKTWM95;WjD01QHCjvcJ
conf/vldb/RusinkiewiczKTWM95;IFN4xGRCE_0J
conf/vldb/RusinkiewiczKTWM95;MovY5AUlV5YJ
conf/vldb/RusinkiewiczKTWM95;sAJRyUtQ0QQJ
conf/vldb/RusinkiewiczKTWM95;F1QUmDWR1gAJ
conf/vldb/RusinkiewiczKTWM95;swz4p1NjrBcJ
conf/vldb/RusinkiewiczKTWM95;0xp1yi4xPKgJ
conf/vldb/RusinkiewiczKTWM95;HEJ1Z4Q_xXMJ
conf/vldb/RusinkiewiczKTWM95;rRa1H9bVDikJ
